,date_pt,hour_pt,time_pt,var,value,site,vartype
24274,2016-05-25,4,2016-05-25 04:00:00,GPM,0.0,stream,Flow (GPM)
24275,2016-05-25,5,2016-05-25 05:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24276,2016-05-25,9,2016-05-25 09:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24277,2016-05-25,10,2016-05-25 10:00:00,GPM,2.0,stream,Flow (GPM)
24278,2016-05-25,11,2016-05-25 11:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24279,2016-05-25,12,2016-05-25 12:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24280,2016-05-25,13,2016-05-25 13:00:00,GPM,1.5,stream,Flow (GPM)
24281,2016-05-25,14,2016-05-25 14:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
24282,2016-05-25,15,2016-05-25 15:00:00,GPM,1.0,stream,Flow (GPM)
24283,2016-05-25,16,2016-05-25 16:00:00,GPM,0.5,stream,Flow (GPM)
24284,2016-05-25,17,2016-05-24 17:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24285,2016-05-26,20,2016-05-25 20:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24286,2016-05-26,19,2016-05-25 19:00:00,GPM,2.0,stream,Flow (GPM)
24287,2016-05-26,21,2016-05-25 21:00:00,GPM,4.166666666666667,stream,Flow (GPM)
24288,2016-05-26,18,2016-05-25 18:00:00,GPM,2.0,stream,Flow (GPM)
24289,2016-05-26,22,2016-05-25 22:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24290,2016-05-26,10,2016-05-26 10:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24291,2016-05-26,9,2016-05-26 09:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24292,2016-05-26,8,2016-05-26 08:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24293,2016-05-26,7,2016-05-26 07:00:00,GPM,5.333333333333333,stream,Flow (GPM)
24294,2016-05-26,15,2016-05-26 15:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24295,2016-05-26,14,2016-05-26 14:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24296,2016-05-26,6,2016-05-26 06:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24297,2016-05-26,0,2016-05-26 00:00:00,GPM,0.5,stream,Flow (GPM)
24298,2016-05-26,1,2016-05-26 01:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24299,2016-05-26,2,2016-05-26 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24300,2016-05-26,3,2016-05-26 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24301,2016-05-26,4,2016-05-26 04:00:00,GPM,0.0,stream,Flow (GPM)
24302,2016-05-26,5,2016-05-26 05:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24303,2016-05-26,11,2016-05-26 11:00:00,GPM,1.5,stream,Flow (GPM)
24304,2016-05-26,12,2016-05-26 12:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24305,2016-05-26,13,2016-05-26 13:00:00,GPM,1.0,stream,Flow (GPM)
24306,2016-05-26,16,2016-05-26 16:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24307,2016-05-26,17,2016-05-25 17:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24308,2016-05-26,23,2016-05-25 23:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24309,2016-05-27,20,2016-05-26 20:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24310,2016-05-27,21,2016-05-26 21:00:00,GPM,3.0,stream,Flow (GPM)
24311,2016-05-27,19,2016-05-26 19:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24312,2016-05-27,18,2016-05-26 18:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24313,2016-05-27,17,2016-05-26 17:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24314,2016-05-27,22,2016-05-26 22:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24315,2016-05-27,9,2016-05-27 09:00:00,GPM,3.0,stream,Flow (GPM)
24316,2016-05-27,8,2016-05-27 08:00:00,GPM,4.5,stream,Flow (GPM)
24317,2016-05-27,10,2016-05-27 10:00:00,GPM,2.5,stream,Flow (GPM)
24318,2016-05-27,7,2016-05-27 07:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
24319,2016-05-27,0,2016-05-27 00:00:00,GPM,1.5,stream,Flow (GPM)
24320,2016-05-27,1,2016-05-27 01:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24321,2016-05-27,2,2016-05-27 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24322,2016-05-27,3,2016-05-27 03:00:00,GPM,0.0,stream,Flow (GPM)
24323,2016-05-27,4,2016-05-27 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24324,2016-05-27,5,2016-05-27 05:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24325,2016-05-27,6,2016-05-27 06:00:00,GPM,1.0,stream,Flow (GPM)
24326,2016-05-27,11,2016-05-27 11:00:00,GPM,1.0,stream,Flow (GPM)
24327,2016-05-27,12,2016-05-27 12:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24328,2016-05-27,13,2016-05-27 13:00:00,GPM,1.0,stream,Flow (GPM)
24329,2016-05-27,14,2016-05-27 14:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24330,2016-05-27,15,2016-05-27 15:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24331,2016-05-27,16,2016-05-27 16:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24332,2016-05-27,23,2016-05-26 23:00:00,GPM,2.0,stream,Flow (GPM)
24333,2016-05-28,12,2016-05-28 12:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24334,2016-05-28,14,2016-05-28 14:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24335,2016-05-28,15,2016-05-28 15:00:00,GPM,3.0,stream,Flow (GPM)
24336,2016-05-28,16,2016-05-28 16:00:00,GPM,3.0,stream,Flow (GPM)
24337,2016-05-28,11,2016-05-28 11:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24338,2016-05-28,21,2016-05-27 21:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24339,2016-05-28,19,2016-05-27 19:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24340,2016-05-28,10,2016-05-28 10:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24341,2016-05-28,9,2016-05-28 09:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
24342,2016-05-28,0,2016-05-28 00:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24343,2016-05-28,1,2016-05-28 01:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24344,2016-05-28,2,2016-05-28 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24345,2016-05-28,3,2016-05-28 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24346,2016-05-28,4,2016-05-28 04:00:00,GPM,0.0,stream,Flow (GPM)
24347,2016-05-28,5,2016-05-28 05:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24348,2016-05-28,6,2016-05-28 06:00:00,GPM,0.5,stream,Flow (GPM)
24349,2016-05-28,7,2016-05-28 07:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24350,2016-05-28,8,2016-05-28 08:00:00,GPM,1.5,stream,Flow (GPM)
24351,2016-05-28,13,2016-05-28 13:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24352,2016-05-28,17,2016-05-27 17:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
24353,2016-05-28,18,2016-05-27 18:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24354,2016-05-28,20,2016-05-27 20:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
24355,2016-05-28,22,2016-05-27 22:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24356,2016-05-28,23,2016-05-27 23:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24357,2016-05-29,14,2016-05-29 14:00:00,GPM,2.0,stream,Flow (GPM)
24358,2016-05-29,13,2016-05-29 13:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24359,2016-05-29,15,2016-05-29 15:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24360,2016-05-29,12,2016-05-29 12:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24361,2016-05-29,11,2016-05-29 11:00:00,GPM,4.333333333333333,stream,Flow (GPM)
24362,2016-05-29,21,2016-05-28 21:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24363,2016-05-29,18,2016-05-28 18:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24364,2016-05-29,22,2016-05-28 22:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24365,2016-05-29,10,2016-05-29 10:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24366,2016-05-29,9,2016-05-29 09:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24367,2016-05-29,8,2016-05-29 08:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24368,2016-05-29,0,2016-05-29 00:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24369,2016-05-29,1,2016-05-29 01:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24370,2016-05-29,2,2016-05-29 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24371,2016-05-29,3,2016-05-29 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24372,2016-05-29,4,2016-05-29 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24373,2016-05-29,5,2016-05-29 05:00:00,GPM,0.0,stream,Flow (GPM)
24374,2016-05-29,6,2016-05-29 06:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24375,2016-05-29,7,2016-05-29 07:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24376,2016-05-29,16,2016-05-29 16:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24377,2016-05-29,17,2016-05-28 17:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24378,2016-05-29,19,2016-05-28 19:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24379,2016-05-29,20,2016-05-28 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24380,2016-05-29,23,2016-05-28 23:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24381,2016-05-31,21,2016-05-30 21:00:00,GPM,2.5,stream,Flow (GPM)
24382,2016-05-31,9,2016-05-31 09:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24383,2016-05-31,18,2016-05-30 18:00:00,GPM,1.5,stream,Flow (GPM)
24384,2016-05-31,20,2016-05-30 20:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24385,2016-05-31,22,2016-05-30 22:00:00,GPM,2.0,stream,Flow (GPM)
24386,2016-05-31,17,2016-05-30 17:00:00,GPM,2.5,stream,Flow (GPM)
24387,2016-05-31,19,2016-05-30 19:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24388,2016-05-31,8,2016-05-31 08:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24389,2016-05-31,7,2016-05-31 07:00:00,GPM,5.333333333333333,stream,Flow (GPM)
24390,2016-05-31,0,2016-05-31 00:00:00,GPM,1.0,stream,Flow (GPM)
24391,2016-05-31,6,2016-05-31 06:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24392,2016-05-31,1,2016-05-31 01:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24393,2016-05-31,2,2016-05-31 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24394,2016-05-31,3,2016-05-31 03:00:00,GPM,0.0,stream,Flow (GPM)
24395,2016-05-31,4,2016-05-31 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24396,2016-05-31,5,2016-05-31 05:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24397,2016-05-31,10,2016-05-31 10:00:00,GPM,2.5,stream,Flow (GPM)
24398,2016-05-31,11,2016-05-31 11:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24399,2016-05-31,12,2016-05-31 12:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24400,2016-05-31,13,2016-05-31 13:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24401,2016-05-31,14,2016-05-31 14:00:00,GPM,1.0,stream,Flow (GPM)
24402,2016-05-31,15,2016-05-31 15:00:00,GPM,0.5,stream,Flow (GPM)
24403,2016-05-31,16,2016-05-31 16:00:00,GPM,1.5,stream,Flow (GPM)
24404,2016-05-31,23,2016-05-30 23:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24405,2016-06-01,22,2016-05-31 22:00:00,GPM,4.166666666666667,stream,Flow (GPM)
24406,2016-06-01,19,2016-05-31 19:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24407,2016-06-01,21,2016-05-31 21:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24408,2016-06-01,20,2016-05-31 20:00:00,GPM,4.0,stream,Flow (GPM)
24409,2016-06-01,8,2016-06-01 08:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
24410,2016-06-01,17,2016-05-31 17:00:00,GPM,1.0,stream,Flow (GPM)
24411,2016-06-01,18,2016-05-31 18:00:00,GPM,1.5,stream,Flow (GPM)
24412,2016-06-01,7,2016-06-01 07:00:00,GPM,5.166666666666667,stream,Flow (GPM)
24413,2016-06-01,12,2016-06-01 12:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24414,2016-06-01,6,2016-06-01 06:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24415,2016-06-01,0,2016-06-01 00:00:00,GPM,0.5,stream,Flow (GPM)
24416,2016-06-01,1,2016-06-01 01:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24417,2016-06-01,2,2016-06-01 02:00:00,GPM,0.5,stream,Flow (GPM)
24418,2016-06-01,3,2016-06-01 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24419,2016-06-01,4,2016-06-01 04:00:00,GPM,0.0,stream,Flow (GPM)
24420,2016-06-01,5,2016-06-01 05:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24421,2016-06-01,9,2016-06-01 09:00:00,GPM,1.5,stream,Flow (GPM)
24422,2016-06-01,10,2016-06-01 10:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24423,2016-06-01,11,2016-06-01 11:00:00,GPM,1.5,stream,Flow (GPM)
24424,2016-06-01,13,2016-06-01 13:00:00,GPM,1.0,stream,Flow (GPM)
24425,2016-06-01,14,2016-06-01 14:00:00,GPM,1.0,stream,Flow (GPM)
24426,2016-06-01,15,2016-06-01 15:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24427,2016-06-01,16,2016-06-01 16:00:00,GPM,1.0,stream,Flow (GPM)
24428,2016-06-01,23,2016-05-31 23:00:00,GPM,1.0,stream,Flow (GPM)
24429,2016-06-02,22,2016-06-01 22:00:00,GPM,5.166666666666667,stream,Flow (GPM)
24430,2016-06-02,21,2016-06-01 21:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24431,2016-06-02,23,2016-06-01 23:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24432,2016-06-02,20,2016-06-01 20:00:00,GPM,3.0,stream,Flow (GPM)
24433,2016-06-02,19,2016-06-01 19:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24434,2016-06-02,18,2016-06-01 18:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24435,2016-06-02,10,2016-06-02 10:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24436,2016-06-02,9,2016-06-02 09:00:00,GPM,3.0,stream,Flow (GPM)
24437,2016-06-02,7,2016-06-02 07:00:00,GPM,6.0,stream,Flow (GPM)
24438,2016-06-02,8,2016-06-02 08:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24439,2016-06-02,0,2016-06-02 00:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24440,2016-06-02,1,2016-06-02 01:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24441,2016-06-02,2,2016-06-02 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24442,2016-06-02,3,2016-06-02 03:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24443,2016-06-02,4,2016-06-02 04:00:00,GPM,0.0,stream,Flow (GPM)
24444,2016-06-02,5,2016-06-02 05:00:00,GPM,0.5,stream,Flow (GPM)
24445,2016-06-02,6,2016-06-02 06:00:00,GPM,2.0,stream,Flow (GPM)
24446,2016-06-02,11,2016-06-02 11:00:00,GPM,1.0,stream,Flow (GPM)
24447,2016-06-02,12,2016-06-02 12:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24448,2016-06-02,13,2016-06-02 13:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24449,2016-06-02,14,2016-06-02 14:00:00,GPM,1.0,stream,Flow (GPM)
24450,2016-06-02,15,2016-06-02 15:00:00,GPM,1.0,stream,Flow (GPM)
24451,2016-06-02,16,2016-06-02 16:00:00,GPM,1.0,stream,Flow (GPM)
24452,2016-06-02,17,2016-06-01 17:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24453,2016-06-03,7,2016-06-03 07:00:00,GPM,5.166666666666667,stream,Flow (GPM)
24454,2016-06-03,8,2016-06-03 08:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
24455,2016-06-03,6,2016-06-03 06:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24456,2016-06-03,9,2016-06-03 09:00:00,GPM,3.0,stream,Flow (GPM)
24457,2016-06-03,21,2016-06-02 21:00:00,GPM,4.0,stream,Flow (GPM)
24458,2016-06-03,18,2016-06-02 18:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24459,2016-06-03,10,2016-06-03 10:00:00,GPM,2.0,stream,Flow (GPM)
24460,2016-06-03,22,2016-06-02 22:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24461,2016-06-03,0,2016-06-03 00:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24462,2016-06-03,1,2016-06-03 01:00:00,GPM,0.0,stream,Flow (GPM)
24463,2016-06-03,2,2016-06-03 02:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24464,2016-06-03,3,2016-06-03 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24465,2016-06-03,4,2016-06-03 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24466,2016-06-03,5,2016-06-03 05:00:00,GPM,0.5,stream,Flow (GPM)
24467,2016-06-03,11,2016-06-03 11:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24468,2016-06-03,12,2016-06-03 12:00:00,GPM,1.5,stream,Flow (GPM)
24469,2016-06-03,13,2016-06-03 13:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24470,2016-06-03,14,2016-06-03 14:00:00,GPM,1.0,stream,Flow (GPM)
24471,2016-06-03,15,2016-06-03 15:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24472,2016-06-03,16,2016-06-03 16:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24473,2016-06-03,17,2016-06-02 17:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24474,2016-06-03,19,2016-06-02 19:00:00,GPM,1.5,stream,Flow (GPM)
24475,2016-06-03,20,2016-06-02 20:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24476,2016-06-03,23,2016-06-02 23:00:00,GPM,2.0,stream,Flow (GPM)
24477,2016-06-04,13,2016-06-04 13:00:00,GPM,4.166666666666667,stream,Flow (GPM)
24478,2016-06-04,22,2016-06-03 22:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24479,2016-06-04,12,2016-06-04 12:00:00,GPM,4.0,stream,Flow (GPM)
24480,2016-06-04,14,2016-06-04 14:00:00,GPM,2.0,stream,Flow (GPM)
24481,2016-06-04,20,2016-06-03 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24482,2016-06-04,21,2016-06-03 21:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24483,2016-06-04,15,2016-06-04 15:00:00,GPM,4.5,stream,Flow (GPM)
24484,2016-06-04,10,2016-06-04 10:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24485,2016-06-04,11,2016-06-04 11:00:00,GPM,3.0,stream,Flow (GPM)
24486,2016-06-04,9,2016-06-04 09:00:00,GPM,3.1666666666666665,stream,Flow (GPM)
24487,2016-06-04,16,2016-06-04 16:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24488,2016-06-04,8,2016-06-04 08:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24489,2016-06-04,0,2016-06-04 00:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24490,2016-06-04,1,2016-06-04 01:00:00,GPM,0.5,stream,Flow (GPM)
24491,2016-06-04,2,2016-06-04 02:00:00,GPM,0.5,stream,Flow (GPM)
24492,2016-06-04,3,2016-06-04 03:00:00,GPM,0.5,stream,Flow (GPM)
24493,2016-06-04,4,2016-06-04 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24494,2016-06-04,5,2016-06-04 05:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24495,2016-06-04,6,2016-06-04 06:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24496,2016-06-04,7,2016-06-04 07:00:00,GPM,0.5,stream,Flow (GPM)
24497,2016-06-04,17,2016-06-03 17:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24498,2016-06-04,18,2016-06-03 18:00:00,GPM,1.0,stream,Flow (GPM)
24499,2016-06-04,19,2016-06-03 19:00:00,GPM,1.5,stream,Flow (GPM)
24500,2016-06-04,23,2016-06-03 23:00:00,GPM,1.0,stream,Flow (GPM)
24501,2016-06-05,17,2016-06-04 17:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24502,2016-06-05,18,2016-06-04 18:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24503,2016-06-05,20,2016-06-04 20:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24504,2016-06-05,22,2016-06-04 22:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24505,2016-06-05,21,2016-06-04 21:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24506,2016-06-05,19,2016-06-04 19:00:00,GPM,1.5,stream,Flow (GPM)
24507,2016-06-05,0,2016-06-05 00:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
24508,2016-06-05,13,2016-06-05 13:00:00,GPM,2.5,stream,Flow (GPM)
24509,2016-06-05,12,2016-06-05 12:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24510,2016-06-05,11,2016-06-05 11:00:00,GPM,3.0,stream,Flow (GPM)
24511,2016-06-05,14,2016-06-05 14:00:00,GPM,3.8333333333333335,stream,Flow (GPM)
24512,2016-06-05,9,2016-06-05 09:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24513,2016-06-05,10,2016-06-05 10:00:00,GPM,2.5,stream,Flow (GPM)
24514,2016-06-05,15,2016-06-05 15:00:00,GPM,2.5,stream,Flow (GPM)
24515,2016-06-05,16,2016-06-05 16:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24516,2016-06-05,1,2016-06-05 01:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24517,2016-06-05,2,2016-06-05 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24518,2016-06-05,3,2016-06-05 03:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24519,2016-06-05,4,2016-06-05 04:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24520,2016-06-05,5,2016-06-05 05:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24521,2016-06-05,6,2016-06-05 06:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24522,2016-06-05,7,2016-06-05 07:00:00,GPM,0.5,stream,Flow (GPM)
24523,2016-06-05,8,2016-06-05 08:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24524,2016-06-05,23,2016-06-04 23:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24525,2016-06-06,17,2016-06-05 17:00:00,GPM,2.6666666666666665,stream,Flow (GPM)
24526,2016-06-06,21,2016-06-05 21:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24527,2016-06-06,22,2016-06-05 22:00:00,GPM,3.0,stream,Flow (GPM)
24528,2016-06-06,20,2016-06-05 20:00:00,GPM,2.5,stream,Flow (GPM)
24529,2016-06-06,23,2016-06-05 23:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24530,2016-06-06,11,2016-06-06 11:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24531,2016-06-06,0,2016-06-06 00:00:00,GPM,1.5,stream,Flow (GPM)
24532,2016-06-06,8,2016-06-06 08:00:00,GPM,5.0,stream,Flow (GPM)
24533,2016-06-06,7,2016-06-06 07:00:00,GPM,4.0,stream,Flow (GPM)
24534,2016-06-06,6,2016-06-06 06:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24535,2016-06-06,1,2016-06-06 01:00:00,GPM,0.5,stream,Flow (GPM)
24536,2016-06-06,2,2016-06-06 02:00:00,GPM,0.5,stream,Flow (GPM)
24537,2016-06-06,3,2016-06-06 03:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24538,2016-06-06,4,2016-06-06 04:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24539,2016-06-06,5,2016-06-06 05:00:00,GPM,1.0,stream,Flow (GPM)
24540,2016-06-06,9,2016-06-06 09:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24541,2016-06-06,10,2016-06-06 10:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24542,2016-06-06,12,2016-06-06 12:00:00,GPM,1.3333333333333333,stream,Flow (GPM)
24543,2016-06-06,13,2016-06-06 13:00:00,GPM,0.8333333333333334,stream,Flow (GPM)
24544,2016-06-06,14,2016-06-06 14:00:00,GPM,0.6666666666666666,stream,Flow (GPM)
24545,2016-06-06,15,2016-06-06 15:00:00,GPM,0.5,stream,Flow (GPM)
24546,2016-06-06,16,2016-06-06 16:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
24547,2016-06-06,18,2016-06-05 18:00:00,GPM,1.6666666666666667,stream,Flow (GPM)
24548,2016-06-06,19,2016-06-05 19:00:00,GPM,1.8333333333333333,stream,Flow (GPM)
24549,2016-06-07,18,2016-06-06 18:00:00,GPM,1.5,stream,Flow (GPM)
24550,2016-06-07,19,2016-06-06 19:00:00,GPM,2.5,stream,Flow (GPM)
24551,2016-06-07,20,2016-06-06 20:00:00,GPM,2.8333333333333335,stream,Flow (GPM)
24552,2016-06-07,21,2016-06-06 21:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24553,2016-06-07,22,2016-06-06 22:00:00,GPM,3.0,stream,Flow (GPM)
24554,2016-06-07,23,2016-06-06 23:00:00,GPM,2.1666666666666665,stream,Flow (GPM)
24555,2016-06-07,9,2016-06-07 09:00:00,GPM,3.3333333333333335,stream,Flow (GPM)
24556,2016-06-07,8,2016-06-07 08:00:00,GPM,3.5,stream,Flow (GPM)
24557,2016-06-07,7,2016-06-07 07:00:00,GPM,4.666666666666667,stream,Flow (GPM)
24558,2016-06-07,10,2016-06-07 10:00:00,GPM,1.1666666666666667,stream,Flow (GPM)
24559,2016-06-07,6,2016-06-07 06:00:00,GPM,2.3333333333333335,stream,Flow (GPM)
24560,2016-06-07,0,2016-06-07 00:00:00,GPM,1.0,stream,Flow (GPM)
24561,2016-06-07,1,2016-06-07 01:00:00,GPM,0.16666666666666666,stream,Flow (GPM)
24562,2016-06-07,2,2016-06-07 02:00:00,GPM,0.3333333333333333,stream,Flow (GPM)
