,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
78,2019-07-20,5025.839300409118,24,1804.3953898305085,12,0.35902369375073845,yesler
79,2019-07-23,4517.687578947368,24,1530.07,21,0.3386843320308816,yesler
80,2019-07-24,4677.862736842106,24,1691.393,7,0.361573884303799,yesler
81,2019-07-25,4689.806169590644,24,1560.3490000000002,20,0.3327107653441032,yesler
82,2019-07-26,4252.556789473685,24,1448.7359999999999,8,0.34067411012265436,yesler
83,2019-07-27,4371.7119999999995,24,1339.8700000000001,11,0.3064863376178486,yesler
84,2019-07-30,4361.460789473684,24,1379.5680000000002,20,0.31630870173808867,yesler
85,2019-07-31,4248.1680000000015,24,1408.9170000000001,8,0.33165284423779845,yesler
86,2019-08-01,4407.401666666667,24,1419.7069999999999,21,0.32211881452450625,yesler
87,2019-08-02,4181.482368421052,24,1346.5064736842107,8,0.3220165374492917,yesler
88,2019-08-03,4340.541999999999,24,1310.9189999999996,11,0.302017351750081,yesler
89,2019-08-06,4133.007368421051,24,1401.904,20,0.3391970725025769,yesler
90,2019-08-07,4107.920882352941,24,1389.9828823529413,21,0.3383665173114982,yesler
91,2019-08-08,4293.673,24,1472.1329999999998,20,0.34286099570228096,yesler
92,2019-08-09,4091.681894736842,24,1415.013894736842,8,0.34582695603902736,yesler
93,2019-08-10,4420.741,24,1579.752,10,0.35735004606693765,yesler
94,2019-08-13,4065.6144085330207,24,1396.684,20,0.34353577581499173,yesler
95,2019-08-14,4386.578052631578,24,1451.8640526315787,8,0.3309787344968323,yesler
96,2019-08-15,4029.9500000000003,24,1459.447,8,0.36215015074628715,yesler
97,2019-08-16,3754.416578947368,24,1420.2510000000002,8,0.3782880695669094,yesler
98,2019-08-17,4069.437000000001,24,1390.2440000000001,10,0.34163054987704683,yesler
99,2019-08-20,4365.251388244623,24,1439.6421016949153,8,0.32979592093408205,yesler
100,2019-08-21,4479.831,24,1550.9379999999999,8,0.3462045778066182,yesler
101,2019-08-22,4310.932,24,1469.923,8,0.34097568692802394,yesler
102,2019-08-23,4023.1479473684203,24,1539.5740000000003,8,0.3826789419979075,yesler
103,2019-08-24,4679.428526315789,24,1875.5935263157894,10,0.4008167911461793,yesler
104,2019-08-27,4448.878473684211,24,1495.8004210526315,8,0.33621966297810046,yesler
105,2019-08-28,4360.088,24,1531.097,8,0.35116194902488207,yesler
106,2019-08-29,4428.393627118644,24,1348.4903684210526,8,0.30451005081462335,yesler
107,2019-08-30,4611.9604488603145,24,1400.5639999999999,18,0.3036808349789948,yesler
108,2019-08-31,4567.18294736842,24,1613.0789473684213,10,0.35318903708419785,yesler
109,2019-09-03,4415.8640000000005,24,1429.553,20,0.32373121092497414,yesler
110,2019-09-04,4110.926,24,1401.8269999999998,8,0.3410003001756781,yesler
111,2019-09-05,4421.526,24,1380.875,19,0.31230733461705307,yesler
112,2019-09-06,4037.737330954505,24,1470.0499999999997,8,0.3640776701174085,yesler
113,2019-09-07,4684.2266315789475,24,1626.5140000000001,11,0.3472321319884002,yesler
114,2019-09-10,4381.111684210526,24,1530.2259999999999,19,0.3492780166994866,yesler
115,2019-09-11,4524.589842105263,24,1539.5529999999999,8,0.34026354956489396,yesler
116,2019-09-12,4471.804052631579,24,1709.379,8,0.38225713378341347,yesler
117,2019-09-13,4211.556305084745,24,1538.7600000000002,8,0.3653661232409992,yesler
118,2019-09-14,4979.431105263156,24,1731.26,10,0.3476822880770644,yesler
119,2019-09-17,4596.160315789473,24,1649.856,20,0.35896398007096225,yesler
120,2019-09-18,4221.205885714286,24,1499.677,7,0.3552721759143085,yesler
121,2019-09-19,4685.980684210525,24,1731.0366842105263,8,0.3694075586020398,yesler
122,2019-09-20,4183.018157894737,24,1380.5739999999998,8,0.33004255489410217,yesler
123,2019-09-21,4875.600842105263,24,1570.451,10,0.322104095650678,yesler
124,2019-09-24,4585.381789473686,24,1535.8827894736844,20,0.3349519974540603,yesler
125,2019-09-25,4916.211210526315,24,1758.508,20,0.3576957792689585,yesler
126,2019-09-26,4571.654578947368,24,1530.2730000000001,8,0.33473066995196044,yesler
127,2019-09-27,4811.186584795322,24,1507.3064736842107,18,0.31329204285024304,yesler
128,2019-09-28,5067.878894736841,24,1891.231,11,0.37317999093547904,yesler
129,2019-10-01,5391.34,24,1940.9670000000003,20,0.3600156918317154,yesler
130,2019-10-02,4919.551052631579,24,1849.102052631579,8,0.37586804829323855,yesler
131,2019-10-03,4826.79247368421,24,1729.5579999999998,8,0.3583245000545584,yesler
132,2019-10-04,4471.831315789474,24,1669.2399999999998,7,0.3732788386060368,yesler
133,2019-10-05,5034.974736842106,24,1759.861,10,0.3495272751068003,yesler
134,2019-10-08,4986.239368421053,24,1780.0149999999999,20,0.35698546910387524,yesler
135,2019-10-09,5098.760999999999,24,1730.8549999999998,8,0.33946580355502054,yesler
136,2019-10-10,4875.809631578947,24,1760.042,8,0.3609743064209914,yesler
137,2019-10-11,5057.876,24,1729.3690000000001,8,0.34191605329984365,yesler
138,2019-10-12,5330.083052631579,24,2179.3789999999995,10,0.4088827469440635,yesler
139,2019-10-15,4560.043000000001,24,1710.449,8,0.3750949278329173,yesler
140,2019-10-16,4914.631947368422,24,1768.097,20,0.35976183342615137,yesler
141,2019-10-17,4545.809736842105,24,1640.0800000000002,8,0.36078940715616825,yesler
142,2019-10-18,4298.394842105264,24,1655.702,8,0.38519076558101206,yesler
143,2019-10-19,4672.581620689655,24,1889.386,10,0.4043559114374837,yesler
144,2019-10-22,4797.815157894737,24,1710.901,20,0.35660002390561807,yesler
145,2019-10-23,5146.994578947369,24,1739.558,7,0.33797548711538833,yesler
146,2019-10-24,5040.598526315789,24,1790.378,8,0.3551915493076574,yesler
147,2019-10-25,4346.332842105263,24,1456.734842105263,8,0.33516412456797817,yesler
148,2019-10-26,5460.161947368421,24,2039.861,10,0.3735898348185682,yesler
149,2019-10-29,4991.96447368421,24,1584.9717894736843,9,0.3175046212426128,yesler
150,2019-10-30,4751.002736842105,24,1620.165,8,0.3410153792243215,yesler
151,2019-10-31,4793.942263157895,24,1979.527,8,0.4129225783991887,yesler
152,2019-11-01,4659.441000000001,24,1600.554,8,0.34350772978990396,yesler
153,2019-11-02,5125.778210526317,24,1999.3129999999999,11,0.3900506260481976,yesler
154,2019-11-05,4640.727222222222,24,1760.403,8,0.3793377450780284,yesler
155,2019-11-06,4386.102789473684,24,1759.553,7,0.40116547296219196,yesler
156,2019-11-07,4543.500999999999,24,1829.558,8,0.4026758220147855,yesler
157,2019-11-08,4541.8915789473685,24,1798.893,8,0.396066918096031,yesler
158,2019-11-09,4779.1178947368435,24,2009.742,11,0.4205257213288864,yesler
159,2019-11-12,4719.368105263156,24,1670.649,20,0.35399845121995266,yesler
160,2019-11-13,4463.1669999999995,24,1662.414,8,0.37247407502340835,yesler
161,2019-11-14,4855.2880000000005,24,1770.9370000000004,8,0.36474396575445167,yesler
162,2019-11-15,5005.9259999999995,24,1815.596,8,0.3626893405935286,yesler
163,2019-11-16,5080.596210526315,24,1782.7613157894739,10,0.35089608422252316,yesler
164,2019-11-19,4585.6883157894745,24,1599.7479999999998,8,0.34885667970318357,yesler
165,2019-11-20,4790.957,24,1641.036,19,0.34252780811850325,yesler
166,2019-11-21,4639.157049094096,24,1620.2300000000002,8,0.3492509485783388,yesler
167,2019-11-22,5020.232684210527,24,1693.5885789473687,8,0.33735260604035117,yesler
168,2019-11-23,4993.7041052631575,24,1871.534105263158,11,0.37477873454509214,yesler
169,2019-11-26,5114.355210526316,24,1569.6670000000001,20,0.30691395794514365,yesler
170,2019-11-27,4318.460999999999,24,1539.811,9,0.3565647576764038,yesler
171,2019-11-29,4140.617526315789,24,1390.3929999999998,9,0.3357936325109299,yesler
172,2019-11-30,4939.308368421053,24,1579.759,10,0.31983405006660903,yesler
173,2019-12-03,5068.296631578947,24,1748.6896315789472,20,0.34502511567365995,yesler
174,2019-12-04,4800.638000000001,24,1660.2240000000002,8,0.345834032893128,yesler
175,2019-12-05,4505.692421052631,24,1681.5879999999997,8,0.3732141129169982,yesler
176,2019-12-06,4462.846263157893,24,1630.0649999999998,8,0.36525233088503745,yesler
177,2019-12-07,5150.589520467836,24,1670.2289999999998,10,0.3242791904427069,yesler
178,2019-12-10,4748.151473684211,24,1491.0814736842106,8,0.3140340997856252,yesler
179,2019-12-11,4321.326000000001,24,1541.2579999999998,8,0.35666320939452373,yesler
180,2019-12-12,4708.918421052632,24,1606.4144210526317,8,0.3411429711482523,yesler
181,2019-12-13,4554.539036682616,24,1571.8475263157895,8,0.34511670965074753,yesler
182,2019-12-14,4564.391578947369,24,1709.2889999999998,10,0.37448342685668357,yesler
183,2019-12-17,4373.113578947367,24,1528.5075789473685,7,0.34952386928749485,yesler
184,2019-12-18,4220.625210526316,24,1489.717,7,0.3529612144391829,yesler
185,2019-12-19,4681.030999999999,24,1660.403,20,0.3547088237612612,yesler
186,2019-12-20,4082.5858421052644,24,1301.2468421052633,8,0.31873104263601965,yesler
187,2019-12-21,4455.870868925186,24,1596.5798888888887,10,0.3583092813625464,yesler
188,2019-12-24,3875.280631578947,24,1397.876,10,0.3607160701108886,yesler
189,2019-12-26,3341.527631578948,24,1072.726,10,0.3210286187258349,yesler
190,2019-12-27,3718.3104736842106,24,1217.3172105263159,10,0.3273844987237342,yesler
191,2019-12-28,4116.8915789473685,24,1667.0395789473685,11,0.40492676257789795,yesler
192,2019-12-31,4889.7970000000005,24,1530.05,10,0.3129066503169763,yesler
193,2020-01-02,4582.829789473684,24,1381.342,19,0.3014168239834717,yesler
194,2020-01-03,4184.592000000001,24,1478.902,8,0.3534160558544298,yesler
195,2020-01-04,5048.797306253654,24,2070.586,11,0.41011470146271956,yesler
196,2020-01-07,5010.882042818912,24,1586.1056842105263,19,0.31653223337866676,yesler
197,2020-01-08,4852.5048421052625,24,1629.43,8,0.33579152479383634,yesler
198,2020-01-09,4652.389684210526,24,1668.326052631579,8,0.35859551023716124,yesler
199,2020-01-10,4746.379631578946,24,1516.3779473684208,8,0.3194809655088583,yesler
200,2020-01-11,4741.135631578947,24,1578.7541578947369,11,0.3329907179577906,yesler
201,2020-01-14,4997.869263157895,24,1618.9959999999999,19,0.32393724500449217,yesler
202,2020-01-15,5183.143210526316,24,1771.574,19,0.3417953022023692,yesler
203,2020-01-16,4695.875736842107,24,1548.0710000000001,20,0.3296660914287844,yesler
204,2020-01-17,4638.612105263157,24,1913.808,8,0.4125820302647242,yesler
205,2020-01-18,5160.286578947369,24,2099.3010000000004,11,0.4068186849475771,yesler
206,2020-01-21,5059.185999999999,24,1820.0190000000002,20,0.35974542149665983,yesler
207,2020-01-22,4926.8972325845425,24,1703.4413157894737,20,0.34574322040321626,yesler
208,2020-01-23,4589.365210526315,24,1620.098,8,0.35301134812372115,yesler
209,2020-01-24,4738.697,24,1669.429,8,0.3522970554985896,yesler
210,2020-01-25,5388.788210526317,24,2038.0032105263158,11,0.3781932284043626,yesler
211,2020-01-28,4514.5599999999995,24,1569.1430000000003,20,0.3475738499432947,yesler
212,2020-01-29,4473.321473684211,24,1553.2474736842105,8,0.3472246479090986,yesler
213,2020-01-30,4995.464999999998,24,1638.662,20,0.32802992314028834,yesler
214,2020-01-31,4543.846368421052,24,1480.947,8,0.3259236514448037,yesler
215,2020-02-01,4977.915631578947,24,1706.897,12,0.3428939191278717,yesler
