,dates,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
62,2020-01-21,9780.848000000002,24,661.2319999999999,19,0.06760477210156009,block11
63,2020-01-22,8973.008,24,780.9120000000005,19,0.08702900966989002,block11
64,2020-01-23,9485.387999999999,24,587.4137499999998,7,0.06192827852693004,block11
65,2020-01-24,8530.94,24,792.5527500000001,7,0.09290333187198598,block11
66,2020-01-25,9912.496,24,540.9910000000006,10,0.054576667672804176,block11
67,2020-01-28,9228.824000000002,24,671.4234999999996,7,0.07275287728967413,block11
68,2020-01-29,9263.106999999998,24,677.7114375000002,7,0.07316243216234038,block11
69,2020-01-30,9249.767999999998,24,557.5405000000003,7,0.060276160439915946,block11
70,2020-01-31,8902.696000000002,24,638.3244999999997,7,0.071700134431188,block11
71,2020-02-01,9081.468,24,292.28099999999995,10,0.03218433407462318,block11
72,2020-02-04,9893.856,24,656.6859999999999,7,0.06637311074670987,block11
73,2020-02-05,9474.168,24,620.9335000000002,7,0.06553963366492976,block11
74,2020-02-06,10067.331999999999,24,609.1992500000002,7,0.060512482353815324,block11
75,2020-02-07,9768.132,24,799.9392499999999,7,0.08189275595374837,block11
76,2020-02-08,10133.903999999999,24,736.7800000000003,9,0.07270445822261593,block11
77,2020-02-11,9691.087999999998,24,912.3730000000003,7,0.09414556962025321,block11
78,2020-02-12,10074.064,24,692.4609999999999,20,0.06873700623700622,block11
79,2020-02-13,10121.936,24,709.6650000000002,7,0.07011158734850727,block11
80,2020-02-14,10069.576000000001,24,539.2144999999996,7,0.0535488783241717,block11
81,2020-02-15,9950.627,24,403.67243750000006,10,0.04056753785464977,block11
82,2020-02-18,10156.344000000001,24,851.1305,18,0.08380284283399617,block11
83,2020-02-19,10150.359999999999,24,736.3125000000002,19,0.07254053058216657,block11
84,2020-02-20,10002.256000000001,24,699.1929999999999,7,0.06990352976368529,block11
85,2020-02-21,9207.661000000002,24,982.0715624999997,7,0.10665809291849467,block11
86,2020-02-22,10230.223999999997,24,314.4410000000007,11,0.03073647263246639,block11
87,2020-02-25,10181.028,24,804.0532500000002,7,0.07897564469914042,block11
88,2020-02-26,9916.892,24,685.2787500000002,7,0.06910216930869069,block11
89,2020-02-27,10854.050000000001,24,499.837625,7,0.04605079440393217,block11
90,2020-02-28,9593.268,24,941.503,6,0.09814205128012686,block11
91,2020-02-29,10490.700000000003,24,303.17374999999936,9,0.028899286987522213,block11
92,2020-03-03,10234.884,24,463.3392500000001,20,0.04527059124461011,block11
93,2020-03-04,10683.684,24,445.0132500000001,7,0.04165353917244277,block11
94,2020-03-05,10478.732000000004,24,354.3649999999992,18,0.03381754586337346,block11
95,2020-03-06,10681.44,24,191.48800000000006,18,0.017927170868347345,block11
96,2020-03-07,11230.472000000002,24,450.2024999999998,10,0.04008758492074062,block11
97,2020-03-10,10292.480000000001,24,638.0439999999995,19,0.06199127906976738,block11
98,2020-03-11,10521.368,24,142.02650000000006,8,0.013498862505332011,block11
99,2020-03-12,10715.848,24,154.18150000000014,19,0.014388175345525632,block11
100,2020-03-13,9684.355999999998,24,130.61950000000022,18,0.013487680543755336,block11
101,2020-03-14,11268.619999999999,24,75.7817500000003,11,0.0067250248921341136,block11
102,2020-03-17,10694.904,24,415.2334999999999,19,0.038825360190236385,block11
103,2020-03-18,10678.448000000002,24,376.43099999999987,19,0.03525147100028017,block11
104,2020-03-19,10784.626,24,291.3333750000003,18,0.027013767097718577,block11
105,2020-03-20,10663.488000000001,24,295.4599999999999,19,0.027707631874298533,block11
106,2020-03-21,11259.644,24,412.70899999999995,17,0.03665382315817445,block11
107,2020-03-24,10386.874999999998,24,622.0722500000004,18,0.0598902220350202,block11
108,2020-03-25,10601.223999999998,24,271.9785000000005,20,0.025655386585549042,block11
109,2020-03-26,10322.4,24,449.1740000000002,19,0.04351449275362321,block11
110,2020-03-27,9780.848,24,304.0620000000001,18,0.031087488528602034,block11
111,2020-03-28,11220.0,24,450.29600000000005,10,0.04013333333333334,block11
112,2020-03-31,10414.403999999999,24,409.34299999999996,19,0.03930546577605401,block11
113,2020-04-01,10449.56,24,402.70449999999994,18,0.03853793843951324,block11
114,2020-04-02,10650.023999999998,24,201.58600000000067,19,0.018928220255653952,block11
115,2020-04-03,9563.928000000002,24,97.80099999999987,19,0.010226028468637557,block11
116,2020-04-04,11614.196000000002,24,476.6629999999998,11,0.041041411734398126,block11
117,2020-04-07,11354.635,24,604.1979374999999,20,0.0532115684475987,block11
118,2020-04-08,10270.788000000002,24,438.6552499999996,18,0.04270901609496755,block11
119,2020-04-09,10216.932,24,563.1972499999998,19,0.055123910974449054,block11
120,2020-04-10,10087.527999999998,24,229.82300000000012,18,0.022782885955806034,block11
121,2020-04-11,10979.892,24,425.05100000000004,11,0.03871176510661489,block11
122,2020-04-14,10563.422,24,773.0164999999997,19,0.07317860632662404,block11
123,2020-04-15,10234.884,24,212.75925000000015,18,0.020787656215742176,block11
124,2020-04-16,10276.024,24,574.8380000000002,19,0.05593972921822683,block11
125,2020-04-17,9779.352,24,48.52649999999995,9,0.004962138595686089,block11
126,2020-04-18,10614.12,24,615.3234999999997,11,0.05797216349541928,block11
127,2020-04-21,10353.792,24,516.5920000000001,19,0.0498939905302328,block11
128,2020-04-22,10093.511999999999,24,412.3350000000003,20,0.04085148955091156,block11
129,2020-04-23,10351.572,24,407.80025000000006,19,0.039395006864657856,block11
130,2020-04-24,9971.588000000003,24,165.63524999999956,18,0.01661071937589073,block11
131,2020-04-25,11724.038999999999,24,346.72625000000016,10,0.029573959110849105,block11
