,time stamp,time_pt,var,vartype,site,value,Date,Hour,WeekDay,WeekPart,dates,timestep_sum
2165,2019-07-05 05:00:00,2019-07-05 05:00:00,Flow_CW,Flow (GPM),ejames,29.172,2019-07-05,5,6,Weekday,2019-07-05,1
2166,2019-07-05 06:00:00,2019-07-05 06:00:00,Flow_CW,Flow (GPM),ejames,60.588,2019-07-05,6,6,Weekday,2019-07-05,1
2167,2019-07-05 07:00:00,2019-07-05 07:00:00,Flow_CW,Flow (GPM),ejames,20.94400000000002,2019-07-05,7,6,Weekday,2019-07-05,1
2168,2019-07-05 08:00:00,2019-07-05 08:00:00,Flow_CW,Flow (GPM),ejames,56.1,2019-07-05,8,6,Weekday,2019-07-05,1
2169,2019-07-05 09:00:00,2019-07-05 09:00:00,Flow_CW,Flow (GPM),ejames,78.54,2019-07-05,9,6,Weekday,2019-07-05,1
2170,2019-07-05 10:00:00,2019-07-05 10:00:00,Flow_CW,Flow (GPM),ejames,96.492,2019-07-05,10,6,Weekday,2019-07-05,1
2171,2019-07-05 11:00:00,2019-07-05 11:00:00,Flow_CW,Flow (GPM),ejames,53.10799999999998,2019-07-05,11,6,Weekday,2019-07-05,1
2172,2019-07-05 12:00:00,2019-07-05 12:00:00,Flow_CW,Flow (GPM),ejames,50.86399999999998,2019-07-05,12,6,Weekday,2019-07-05,1
2173,2019-07-05 13:00:00,2019-07-05 13:00:00,Flow_CW,Flow (GPM),ejames,86.02000000000018,2019-07-05,13,6,Weekday,2019-07-05,1
2174,2019-07-05 14:00:00,2019-07-05 14:00:00,Flow_CW,Flow (GPM),ejames,48.61999999999998,2019-07-05,14,6,Weekday,2019-07-05,1
2175,2019-07-05 15:00:00,2019-07-05 15:00:00,Flow_CW,Flow (GPM),ejames,85.272,2019-07-05,15,6,Weekday,2019-07-05,1
2176,2019-07-05 16:00:00,2019-07-05 16:00:00,Flow_CW,Flow (GPM),ejames,70.3120000000002,2019-07-05,16,6,Weekday,2019-07-05,1
2177,2019-07-05 17:00:00,2019-07-05 17:00:00,Flow_CW,Flow (GPM),ejames,71.808,2019-07-05,17,6,Weekday,2019-07-05,1
2178,2019-07-05 18:00:00,2019-07-05 18:00:00,Flow_CW,Flow (GPM),ejames,54.60400000000002,2019-07-05,18,6,Weekday,2019-07-05,1
2179,2019-07-05 19:00:00,2019-07-05 19:00:00,Flow_CW,Flow (GPM),ejames,23.188000000000024,2019-07-05,19,6,Weekday,2019-07-05,1
2180,2019-07-05 20:00:00,2019-07-05 20:00:00,Flow_CW,Flow (GPM),ejames,53.10799999999998,2019-07-05,20,6,Weekday,2019-07-05,1
2181,2019-07-05 21:00:00,2019-07-05 21:00:00,Flow_CW,Flow (GPM),ejames,12.715999999999982,2019-07-05,21,6,Weekday,2019-07-05,1
2182,2019-07-05 22:00:00,2019-07-05 22:00:00,Flow_CW,Flow (GPM),ejames,20.94400000000002,2019-07-05,22,6,Weekday,2019-07-05,1
2183,2019-07-05 23:00:00,2019-07-05 23:00:00,Flow_CW,Flow (GPM),ejames,19.44799999999998,2019-07-05,23,6,Weekday,2019-07-05,1
2184,2019-07-06 00:00:00,2019-07-06 00:00:00,Flow_CW,Flow (GPM),ejames,11.22,2019-07-06,0,7,Weekend,2019-07-06,1
2185,2019-07-06 01:00:00,2019-07-06 01:00:00,Flow_CW,Flow (GPM),ejames,8.976,2019-07-06,1,7,Weekend,2019-07-06,1
2186,2019-07-06 02:00:00,2019-07-06 02:00:00,Flow_CW,Flow (GPM),ejames,14.959999999999981,2019-07-06,2,7,Weekend,2019-07-06,1
2187,2019-07-06 03:00:00,2019-07-06 03:00:00,Flow_CW,Flow (GPM),ejames,5.983999999999998,2019-07-06,3,7,Weekend,2019-07-06,1
2188,2019-07-06 04:00:00,2019-07-06 04:00:00,Flow_CW,Flow (GPM),ejames,3.739999999999998,2019-07-06,4,7,Weekend,2019-07-06,1
2189,2019-07-06 05:00:00,2019-07-06 05:00:00,Flow_CW,Flow (GPM),ejames,5.983999999999998,2019-07-06,5,7,Weekend,2019-07-06,1
2190,2019-07-06 06:00:00,2019-07-06 06:00:00,Flow_CW,Flow (GPM),ejames,10.47199999999998,2019-07-06,6,7,Weekend,2019-07-06,1
2191,2019-07-06 07:00:00,2019-07-06 07:00:00,Flow_CW,Flow (GPM),ejames,62.831999999999994,2019-07-06,7,7,Weekend,2019-07-06,1
2192,2019-07-06 08:00:00,2019-07-06 08:00:00,Flow_CW,Flow (GPM),ejames,51.611999999999995,2019-07-06,8,7,Weekend,2019-07-06,1
2193,2019-07-06 09:00:00,2019-07-06 09:00:00,Flow_CW,Flow (GPM),ejames,100.98,2019-07-06,9,7,Weekend,2019-07-06,1
2194,2019-07-06 10:00:00,2019-07-06 10:00:00,Flow_CW,Flow (GPM),ejames,80.0359999999998,2019-07-06,10,7,Weekend,2019-07-06,1
2195,2019-07-06 11:00:00,2019-07-06 11:00:00,Flow_CW,Flow (GPM),ejames,59.839999999999975,2019-07-06,11,7,Weekend,2019-07-06,1
2196,2019-07-06 12:00:00,2019-07-06 12:00:00,Flow_CW,Flow (GPM),ejames,77.0440000000002,2019-07-06,12,7,Weekend,2019-07-06,1
2197,2019-07-06 13:00:00,2019-07-06 13:00:00,Flow_CW,Flow (GPM),ejames,64.3279999999998,2019-07-06,13,7,Weekend,2019-07-06,1
2198,2019-07-06 14:00:00,2019-07-06 14:00:00,Flow_CW,Flow (GPM),ejames,46.37599999999998,2019-07-06,14,7,Weekend,2019-07-06,1
2199,2019-07-06 15:00:00,2019-07-06 15:00:00,Flow_CW,Flow (GPM),ejames,92.004,2019-07-06,15,7,Weekend,2019-07-06,1
2200,2019-07-06 16:00:00,2019-07-06 16:00:00,Flow_CW,Flow (GPM),ejames,59.839999999999975,2019-07-06,16,7,Weekend,2019-07-06,1
2201,2019-07-06 17:00:00,2019-07-06 17:00:00,Flow_CW,Flow (GPM),ejames,38.148,2019-07-06,17,7,Weekend,2019-07-06,1
2202,2019-07-06 18:00:00,2019-07-06 18:00:00,Flow_CW,Flow (GPM),ejames,39.64399999999998,2019-07-06,18,7,Weekend,2019-07-06,1
2203,2019-07-06 19:00:00,2019-07-06 19:00:00,Flow_CW,Flow (GPM),ejames,30.667999999999974,2019-07-06,19,7,Weekend,2019-07-06,1
2204,2019-07-06 20:00:00,2019-07-06 20:00:00,Flow_CW,Flow (GPM),ejames,42.636,2019-07-06,20,7,Weekend,2019-07-06,1
2205,2019-07-06 21:00:00,2019-07-06 21:00:00,Flow_CW,Flow (GPM),ejames,30.667999999999974,2019-07-06,21,7,Weekend,2019-07-06,1
2206,2019-07-06 22:00:00,2019-07-06 22:00:00,Flow_CW,Flow (GPM),ejames,26.179999999999975,2019-07-06,22,7,Weekend,2019-07-06,1
2207,2019-07-06 23:00:00,2019-07-06 23:00:00,Flow_CW,Flow (GPM),ejames,32.91199999999997,2019-07-06,23,7,Weekend,2019-07-06,1
2208,2019-07-07 00:00:00,2019-07-07 00:00:00,Flow_CW,Flow (GPM),ejames,10.47199999999998,2019-07-07,0,1,Weekend,2019-07-07,1
2209,2019-07-07 01:00:00,2019-07-07 01:00:00,Flow_CW,Flow (GPM),ejames,6.731999999999999,2019-07-07,1,1,Weekend,2019-07-07,1
2210,2019-07-07 02:00:00,2019-07-07 02:00:00,Flow_CW,Flow (GPM),ejames,5.236000000000002,2019-07-07,2,1,Weekend,2019-07-07,1
2211,2019-07-07 03:00:00,2019-07-07 03:00:00,Flow_CW,Flow (GPM),ejames,7.48000000000002,2019-07-07,3,1,Weekend,2019-07-07,1
2212,2019-07-07 04:00:00,2019-07-07 04:00:00,Flow_CW,Flow (GPM),ejames,6.731999999999999,2019-07-07,4,1,Weekend,2019-07-07,1
2213,2019-07-07 05:00:00,2019-07-07 05:00:00,Flow_CW,Flow (GPM),ejames,34.40800000000002,2019-07-07,5,1,Weekend,2019-07-07,1
2214,2019-07-07 06:00:00,2019-07-07 06:00:00,Flow_CW,Flow (GPM),ejames,52.36000000000002,2019-07-07,6,1,Weekend,2019-07-07,1
2215,2019-07-07 07:00:00,2019-07-07 07:00:00,Flow_CW,Flow (GPM),ejames,80.784,2019-07-07,7,1,Weekend,2019-07-07,1
2216,2019-07-07 08:00:00,2019-07-07 08:00:00,Flow_CW,Flow (GPM),ejames,44.88,2019-07-07,8,1,Weekend,2019-07-07,1
2217,2019-07-07 09:00:00,2019-07-07 09:00:00,Flow_CW,Flow (GPM),ejames,121.176,2019-07-07,9,1,Weekend,2019-07-07,1
2218,2019-07-07 10:00:00,2019-07-07 10:00:00,Flow_CW,Flow (GPM),ejames,59.839999999999975,2019-07-07,10,1,Weekend,2019-07-07,1
2219,2019-07-07 11:00:00,2019-07-07 11:00:00,Flow_CW,Flow (GPM),ejames,89.01199999999982,2019-07-07,11,1,Weekend,2019-07-07,1
2220,2019-07-07 12:00:00,2019-07-07 12:00:00,Flow_CW,Flow (GPM),ejames,69.564,2019-07-07,12,1,Weekend,2019-07-07,1
2221,2019-07-07 13:00:00,2019-07-07 13:00:00,Flow_CW,Flow (GPM),ejames,52.36000000000002,2019-07-07,13,1,Weekend,2019-07-07,1
2222,2019-07-07 14:00:00,2019-07-07 14:00:00,Flow_CW,Flow (GPM),ejames,19.44799999999998,2019-07-07,14,1,Weekend,2019-07-07,1
2223,2019-07-07 15:00:00,2019-07-07 15:00:00,Flow_CW,Flow (GPM),ejames,29.920000000000027,2019-07-07,15,1,Weekend,2019-07-07,1
2224,2019-07-07 16:00:00,2019-07-07 16:00:00,Flow_CW,Flow (GPM),ejames,69.564,2019-07-07,16,1,Weekend,2019-07-07,1
2225,2019-07-07 17:00:00,2019-07-07 17:00:00,Flow_CW,Flow (GPM),ejames,47.87200000000002,2019-07-07,17,1,Weekend,2019-07-07,1
2226,2019-07-07 18:00:00,2019-07-07 18:00:00,Flow_CW,Flow (GPM),ejames,66.57199999999979,2019-07-07,18,1,Weekend,2019-07-07,1
2227,2019-07-07 19:00:00,2019-07-07 19:00:00,Flow_CW,Flow (GPM),ejames,27.651,2019-07-07,19,1,Weekend,2019-07-07,1
2228,2019-07-07 20:00:00,2019-07-07 20:00:00,Flow_CW,Flow (GPM),ejames,27.676000000000027,2019-07-07,20,1,Weekend,2019-07-07,1
2229,2019-07-07 21:00:00,2019-07-07 21:00:00,Flow_CW,Flow (GPM),ejames,50.11600000000002,2019-07-07,21,1,Weekend,2019-07-07,1
2230,2019-07-07 22:00:00,2019-07-07 22:00:00,Flow_CW,Flow (GPM),ejames,44.131999999999984,2019-07-07,22,1,Weekend,2019-07-07,1
2231,2019-07-07 23:00:00,2019-07-07 23:00:00,Flow_CW,Flow (GPM),ejames,19.44799999999998,2019-07-07,23,1,Weekend,2019-07-07,1
2232,2019-07-08 00:00:00,2019-07-08 00:00:00,Flow_CW,Flow (GPM),ejames,14.21200000000002,2019-07-08,0,2,Weekday,2019-07-08,1
2233,2019-07-08 01:00:00,2019-07-08 01:00:00,Flow_CW,Flow (GPM),ejames,20.196,2019-07-08,1,2,Weekday,2019-07-08,1
2234,2019-07-08 02:00:00,2019-07-08 02:00:00,Flow_CW,Flow (GPM),ejames,2.9920000000000018,2019-07-08,2,2,Weekday,2019-07-08,1
2235,2019-07-08 03:00:00,2019-07-08 03:00:00,Flow_CW,Flow (GPM),ejames,10.47199999999998,2019-07-08,3,2,Weekday,2019-07-08,1
2236,2019-07-08 04:00:00,2019-07-08 04:00:00,Flow_CW,Flow (GPM),ejames,4.501000000000002,2019-07-08,4,2,Weekday,2019-07-08,1
2237,2019-07-08 05:00:00,2019-07-08 05:00:00,Flow_CW,Flow (GPM),ejames,9.72400000000002,2019-07-08,5,2,Weekday,2019-07-08,1
2238,2019-07-08 06:00:00,2019-07-08 06:00:00,Flow_CW,Flow (GPM),ejames,50.11600000000002,2019-07-08,6,2,Weekday,2019-07-08,1
2239,2019-07-08 07:00:00,2019-07-08 07:00:00,Flow_CW,Flow (GPM),ejames,45.62800000000002,2019-07-08,7,2,Weekday,2019-07-08,1
2240,2019-07-08 08:00:00,2019-07-08 08:00:00,Flow_CW,Flow (GPM),ejames,39.64399999999998,2019-07-08,8,2,Weekday,2019-07-08,1
2241,2019-07-08 09:00:00,2019-07-08 09:00:00,Flow_CW,Flow (GPM),ejames,56.1,2019-07-08,9,2,Weekday,2019-07-08,1
2242,2019-07-08 10:00:00,2019-07-08 10:00:00,Flow_CW,Flow (GPM),ejames,81.53200000000018,2019-07-08,10,2,Weekday,2019-07-08,1
2243,2019-07-08 11:00:00,2019-07-08 11:00:00,Flow_CW,Flow (GPM),ejames,109.2079999999998,2019-07-08,11,2,Weekday,2019-07-08,1
2244,2019-07-08 12:00:00,2019-07-08 12:00:00,Flow_CW,Flow (GPM),ejames,85.272,2019-07-08,12,2,Weekday,2019-07-08,1
2245,2019-07-08 13:00:00,2019-07-08 13:00:00,Flow_CW,Flow (GPM),ejames,118.18399999999981,2019-07-08,13,2,Weekday,2019-07-08,1
2246,2019-07-08 14:00:00,2019-07-08 14:00:00,Flow_CW,Flow (GPM),ejames,27.676000000000027,2019-07-08,14,2,Weekday,2019-07-08,1
2247,2019-07-08 15:00:00,2019-07-08 15:00:00,Flow_CW,Flow (GPM),ejames,45.62800000000002,2019-07-08,15,2,Weekday,2019-07-08,1
2248,2019-07-08 16:00:00,2019-07-08 16:00:00,Flow_CW,Flow (GPM),ejames,80.784,2019-07-08,16,2,Weekday,2019-07-08,1
2249,2019-07-08 17:00:00,2019-07-08 17:00:00,Flow_CW,Flow (GPM),ejames,41.88799999999998,2019-07-08,17,2,Weekday,2019-07-08,1
2250,2019-07-08 18:00:00,2019-07-08 18:00:00,Flow_CW,Flow (GPM),ejames,41.88799999999998,2019-07-08,18,2,Weekday,2019-07-08,1
2251,2019-07-08 19:00:00,2019-07-08 19:00:00,Flow_CW,Flow (GPM),ejames,23.935999999999975,2019-07-08,19,2,Weekday,2019-07-08,1
2252,2019-07-08 20:00:00,2019-07-08 20:00:00,Flow_CW,Flow (GPM),ejames,49.367999999999995,2019-07-08,20,2,Weekday,2019-07-08,1
2253,2019-07-08 21:00:00,2019-07-08 21:00:00,Flow_CW,Flow (GPM),ejames,85.272,2019-07-08,21,2,Weekday,2019-07-08,1
2254,2019-07-08 22:00:00,2019-07-08 22:00:00,Flow_CW,Flow (GPM),ejames,53.10799999999998,2019-07-08,22,2,Weekday,2019-07-08,1
2255,2019-07-08 23:00:00,2019-07-08 23:00:00,Flow_CW,Flow (GPM),ejames,29.172,2019-07-08,23,2,Weekday,2019-07-08,1
2256,2019-07-09 00:00:00,2019-07-09 00:00:00,Flow_CW,Flow (GPM),ejames,16.45600000000002,2019-07-09,0,3,Weekday,2019-07-09,1
2257,2019-07-09 01:00:00,2019-07-09 01:00:00,Flow_CW,Flow (GPM),ejames,13.463999999999999,2019-07-09,1,3,Weekday,2019-07-09,1
2258,2019-07-09 02:00:00,2019-07-09 02:00:00,Flow_CW,Flow (GPM),ejames,12.715999999999982,2019-07-09,2,3,Weekday,2019-07-09,1
2259,2019-07-09 03:00:00,2019-07-09 03:00:00,Flow_CW,Flow (GPM),ejames,11.96800000000002,2019-07-09,3,3,Weekday,2019-07-09,1
2260,2019-07-09 04:00:00,2019-07-09 04:00:00,Flow_CW,Flow (GPM),ejames,11.96800000000002,2019-07-09,4,3,Weekday,2019-07-09,1
2261,2019-07-09 05:00:00,2019-07-09 05:00:00,Flow_CW,Flow (GPM),ejames,9.72400000000002,2019-07-09,5,3,Weekday,2019-07-09,1
2262,2019-07-09 06:00:00,2019-07-09 06:00:00,Flow_CW,Flow (GPM),ejames,13.463999999999999,2019-07-09,6,3,Weekday,2019-07-09,1
2263,2019-07-09 07:00:00,2019-07-09 07:00:00,Flow_CW,Flow (GPM),ejames,57.595999999999975,2019-07-09,7,3,Weekday,2019-07-09,1
2264,2019-07-09 08:00:00,2019-07-09 08:00:00,Flow_CW,Flow (GPM),ejames,86.76799999999982,2019-07-09,8,3,Weekday,2019-07-09,1
2265,2019-07-09 09:00:00,2019-07-09 09:00:00,Flow_CW,Flow (GPM),ejames,49.367999999999995,2019-07-09,9,3,Weekday,2019-07-09,1
2266,2019-07-09 10:00:00,2019-07-09 10:00:00,Flow_CW,Flow (GPM),ejames,98.73599999999999,2019-07-09,10,3,Weekday,2019-07-09,1
2267,2019-07-09 11:00:00,2019-07-09 11:00:00,Flow_CW,Flow (GPM),ejames,62.831999999999994,2019-07-09,11,3,Weekday,2019-07-09,1
2268,2019-07-09 12:00:00,2019-07-09 12:00:00,Flow_CW,Flow (GPM),ejames,66.57199999999979,2019-07-09,12,3,Weekday,2019-07-09,1
2269,2019-07-09 13:00:00,2019-07-09 13:00:00,Flow_CW,Flow (GPM),ejames,50.86399999999998,2019-07-09,13,3,Weekday,2019-07-09,1
2270,2019-07-09 14:00:00,2019-07-09 14:00:00,Flow_CW,Flow (GPM),ejames,103.9720000000002,2019-07-09,14,3,Weekday,2019-07-09,1
2271,2019-07-09 15:00:00,2019-07-09 15:00:00,Flow_CW,Flow (GPM),ejames,32.91199999999997,2019-07-09,15,3,Weekday,2019-07-09,1
2272,2019-07-09 16:00:00,2019-07-09 16:00:00,Flow_CW,Flow (GPM),ejames,24.683999999999997,2019-07-09,16,3,Weekday,2019-07-09,1
2273,2019-07-09 17:00:00,2019-07-09 17:00:00,Flow_CW,Flow (GPM),ejames,44.131999999999984,2019-07-09,17,3,Weekday,2019-07-09,1
2274,2019-07-09 18:00:00,2019-07-09 18:00:00,Flow_CW,Flow (GPM),ejames,41.14000000000002,2019-07-09,18,3,Weekday,2019-07-09,1
2275,2019-07-09 19:00:00,2019-07-09 19:00:00,Flow_CW,Flow (GPM),ejames,32.91199999999997,2019-07-09,19,3,Weekday,2019-07-09,1
2276,2019-07-09 20:00:00,2019-07-09 20:00:00,Flow_CW,Flow (GPM),ejames,22.44,2019-07-09,20,3,Weekday,2019-07-09,1
2277,2019-07-09 21:00:00,2019-07-09 21:00:00,Flow_CW,Flow (GPM),ejames,41.14000000000002,2019-07-09,21,3,Weekday,2019-07-09,1
2278,2019-07-09 22:00:00,2019-07-09 22:00:00,Flow_CW,Flow (GPM),ejames,38.148,2019-07-09,22,3,Weekday,2019-07-09,1
2279,2019-07-09 23:00:00,2019-07-09 23:00:00,Flow_CW,Flow (GPM),ejames,14.959999999999981,2019-07-09,23,3,Weekday,2019-07-09,1
2280,2019-07-10 00:00:00,2019-07-10 00:00:00,Flow_CW,Flow (GPM),ejames,12.715999999999982,2019-07-10,0,4,Weekday,2019-07-10,1
2281,2019-07-10 01:00:00,2019-07-10 01:00:00,Flow_CW,Flow (GPM),ejames,3.739999999999998,2019-07-10,1,4,Weekday,2019-07-10,1
2282,2019-07-10 02:00:00,2019-07-10 02:00:00,Flow_CW,Flow (GPM),ejames,21.691999999999975,2019-07-10,2,4,Weekday,2019-07-10,1
2283,2019-07-10 03:00:00,2019-07-10 03:00:00,Flow_CW,Flow (GPM),ejames,20.94400000000002,2019-07-10,3,4,Weekday,2019-07-10,1
2284,2019-07-10 04:00:00,2019-07-10 04:00:00,Flow_CW,Flow (GPM),ejames,12.715999999999982,2019-07-10,4,4,Weekday,2019-07-10,1
2285,2019-07-10 05:00:00,2019-07-10 05:00:00,Flow_CW,Flow (GPM),ejames,31.415999999999997,2019-07-10,5,4,Weekday,2019-07-10,1
2286,2019-07-10 06:00:00,2019-07-10 06:00:00,Flow_CW,Flow (GPM),ejames,53.10799999999998,2019-07-10,6,4,Weekday,2019-07-10,1
2287,2019-07-10 07:00:00,2019-07-10 07:00:00,Flow_CW,Flow (GPM),ejames,44.88,2019-07-10,7,4,Weekday,2019-07-10,1
2288,2019-07-10 08:00:00,2019-07-10 08:00:00,Flow_CW,Flow (GPM),ejames,59.09200000000002,2019-07-10,8,4,Weekday,2019-07-10,1
2289,2019-07-10 09:00:00,2019-07-10 09:00:00,Flow_CW,Flow (GPM),ejames,111.45199999999981,2019-07-10,9,4,Weekday,2019-07-10,1
2290,2019-07-10 10:00:00,2019-07-10 10:00:00,Flow_CW,Flow (GPM),ejames,101.7280000000002,2019-07-10,10,4,Weekday,2019-07-10,1
2291,2019-07-10 11:00:00,2019-07-10 11:00:00,Flow_CW,Flow (GPM),ejames,77.0440000000002,2019-07-10,11,4,Weekday,2019-07-10,1
2292,2019-07-10 12:00:00,2019-07-10 12:00:00,Flow_CW,Flow (GPM),ejames,49.367999999999995,2019-07-10,12,4,Weekday,2019-07-10,1
2293,2019-07-10 13:00:00,2019-07-10 13:00:00,Flow_CW,Flow (GPM),ejames,45.62800000000002,2019-07-10,13,4,Weekday,2019-07-10,1
2294,2019-07-10 14:00:00,2019-07-10 14:00:00,Flow_CW,Flow (GPM),ejames,60.588,2019-07-10,14,4,Weekday,2019-07-10,1
2295,2019-07-10 15:00:00,2019-07-10 15:00:00,Flow_CW,Flow (GPM),ejames,58.344,2019-07-10,15,4,Weekday,2019-07-10,1
2296,2019-07-10 16:00:00,2019-07-10 16:00:00,Flow_CW,Flow (GPM),ejames,35.15599999999998,2019-07-10,16,4,Weekday,2019-07-10,1
2297,2019-07-10 17:00:00,2019-07-10 17:00:00,Flow_CW,Flow (GPM),ejames,24.683999999999997,2019-07-10,17,4,Weekday,2019-07-10,1
2298,2019-07-10 18:00:00,2019-07-10 18:00:00,Flow_CW,Flow (GPM),ejames,76.296,2019-07-10,18,4,Weekday,2019-07-10,1
2299,2019-07-10 19:00:00,2019-07-10 19:00:00,Flow_CW,Flow (GPM),ejames,43.384000000000015,2019-07-10,19,4,Weekday,2019-07-10,1
2300,2019-07-10 20:00:00,2019-07-10 20:00:00,Flow_CW,Flow (GPM),ejames,57.595999999999975,2019-07-10,20,4,Weekday,2019-07-10,1
2301,2019-07-10 21:00:00,2019-07-10 21:00:00,Flow_CW,Flow (GPM),ejames,26.927999999999997,2019-07-10,21,4,Weekday,2019-07-10,1
2302,2019-07-10 22:00:00,2019-07-10 22:00:00,Flow_CW,Flow (GPM),ejames,17.952,2019-07-10,22,4,Weekday,2019-07-10,1
2303,2019-07-10 23:00:00,2019-07-10 23:00:00,Flow_CW,Flow (GPM),ejames,20.94400000000002,2019-07-10,23,4,Weekday,2019-07-10,1
2304,2019-07-11 00:00:00,2019-07-11 00:00:00,Flow_CW,Flow (GPM),ejames,23.188000000000024,2019-07-11,0,5,Weekday,2019-07-11,1
2305,2019-07-11 01:00:00,2019-07-11 01:00:00,Flow_CW,Flow (GPM),ejames,8.22799999999998,2019-07-11,1,5,Weekday,2019-07-11,1
2306,2019-07-11 02:00:00,2019-07-11 02:00:00,Flow_CW,Flow (GPM),ejames,2.9920000000000018,2019-07-11,2,5,Weekday,2019-07-11,1
2307,2019-07-11 03:00:00,2019-07-11 03:00:00,Flow_CW,Flow (GPM),ejames,7.48000000000002,2019-07-11,3,5,Weekday,2019-07-11,1
2308,2019-07-11 04:00:00,2019-07-11 04:00:00,Flow_CW,Flow (GPM),ejames,7.48000000000002,2019-07-11,4,5,Weekday,2019-07-11,1
2309,2019-07-11 05:00:00,2019-07-11 05:00:00,Flow_CW,Flow (GPM),ejames,20.196,2019-07-11,5,5,Weekday,2019-07-11,1
2310,2019-07-11 06:00:00,2019-07-11 06:00:00,Flow_CW,Flow (GPM),ejames,27.676000000000027,2019-07-11,6,5,Weekday,2019-07-11,1
2311,2019-07-11 07:00:00,2019-07-11 07:00:00,Flow_CW,Flow (GPM),ejames,13.463999999999999,2019-07-11,7,5,Weekday,2019-07-11,1
2312,2019-07-11 08:00:00,2019-07-11 08:00:00,Flow_CW,Flow (GPM),ejames,81.53200000000018,2019-07-11,8,5,Weekday,2019-07-11,1
2313,2019-07-11 09:00:00,2019-07-11 09:00:00,Flow_CW,Flow (GPM),ejames,154.08799999999982,2019-07-11,9,5,Weekday,2019-07-11,1
2314,2019-07-11 10:00:00,2019-07-11 10:00:00,Flow_CW,Flow (GPM),ejames,98.73599999999999,2019-07-11,10,5,Weekday,2019-07-11,1
2315,2019-07-11 11:00:00,2019-07-11 11:00:00,Flow_CW,Flow (GPM),ejames,75.5479999999998,2019-07-11,11,5,Weekday,2019-07-11,1
2316,2019-07-11 12:00:00,2019-07-11 12:00:00,Flow_CW,Flow (GPM),ejames,72.5560000000002,2019-07-11,12,5,Weekday,2019-07-11,1
2317,2019-07-11 13:00:00,2019-07-11 13:00:00,Flow_CW,Flow (GPM),ejames,63.580000000000204,2019-07-11,13,5,Weekday,2019-07-11,1
2318,2019-07-11 14:00:00,2019-07-11 14:00:00,Flow_CW,Flow (GPM),ejames,67.32000000000001,2019-07-11,14,5,Weekday,2019-07-11,1
2319,2019-07-11 15:00:00,2019-07-11 15:00:00,Flow_CW,Flow (GPM),ejames,47.124,2019-07-11,15,5,Weekday,2019-07-11,1
2320,2019-07-11 16:00:00,2019-07-11 16:00:00,Flow_CW,Flow (GPM),ejames,62.831999999999994,2019-07-11,16,5,Weekday,2019-07-11,1
2321,2019-07-11 17:00:00,2019-07-11 17:00:00,Flow_CW,Flow (GPM),ejames,44.131999999999984,2019-07-11,17,5,Weekday,2019-07-11,1
2322,2019-07-11 18:00:00,2019-07-11 18:00:00,Flow_CW,Flow (GPM),ejames,50.11600000000002,2019-07-11,18,5,Weekday,2019-07-11,1
2323,2019-07-11 19:00:00,2019-07-11 19:00:00,Flow_CW,Flow (GPM),ejames,52.36000000000002,2019-07-11,19,5,Weekday,2019-07-11,1
2324,2019-07-11 20:00:00,2019-07-11 20:00:00,Flow_CW,Flow (GPM),ejames,89.01199999999982,2019-07-11,20,5,Weekday,2019-07-11,1
2325,2019-07-11 21:00:00,2019-07-11 21:00:00,Flow_CW,Flow (GPM),ejames,53.10799999999998,2019-07-11,21,5,Weekday,2019-07-11,1
2326,2019-07-11 22:00:00,2019-07-11 22:00:00,Flow_CW,Flow (GPM),ejames,17.952,2019-07-11,22,5,Weekday,2019-07-11,1
2327,2019-07-11 23:00:00,2019-07-11 23:00:00,Flow_CW,Flow (GPM),ejames,11.96800000000002,2019-07-11,23,5,Weekday,2019-07-11,1
2328,2019-07-12 00:00:00,2019-07-12 00:00:00,Flow_CW,Flow (GPM),ejames,18.700000000000017,2019-07-12,0,6,Weekday,2019-07-12,1
2329,2019-07-12 01:00:00,2019-07-12 01:00:00,Flow_CW,Flow (GPM),ejames,10.47199999999998,2019-07-12,1,6,Weekday,2019-07-12,1
2330,2019-07-12 02:00:00,2019-07-12 02:00:00,Flow_CW,Flow (GPM),ejames,5.236000000000002,2019-07-12,2,6,Weekday,2019-07-12,1
2331,2019-07-12 03:00:00,2019-07-12 03:00:00,Flow_CW,Flow (GPM),ejames,14.21200000000002,2019-07-12,3,6,Weekday,2019-07-12,1
2332,2019-07-12 04:00:00,2019-07-12 04:00:00,Flow_CW,Flow (GPM),ejames,17.20399999999998,2019-07-12,4,6,Weekday,2019-07-12,1
2333,2019-07-12 05:00:00,2019-07-12 05:00:00,Flow_CW,Flow (GPM),ejames,33.660000000000004,2019-07-12,5,6,Weekday,2019-07-12,1
2334,2019-07-12 06:00:00,2019-07-12 06:00:00,Flow_CW,Flow (GPM),ejames,69.564,2019-07-12,6,6,Weekday,2019-07-12,1
2335,2019-07-12 07:00:00,2019-07-12 07:00:00,Flow_CW,Flow (GPM),ejames,63.580000000000204,2019-07-12,7,6,Weekday,2019-07-12,1
2336,2019-07-12 08:00:00,2019-07-12 08:00:00,Flow_CW,Flow (GPM),ejames,50.11600000000002,2019-07-12,8,6,Weekday,2019-07-12,1
2337,2019-07-12 09:00:00,2019-07-12 09:00:00,Flow_CW,Flow (GPM),ejames,37.39999999999998,2019-07-12,9,6,Weekday,2019-07-12,1
