,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
78,2014-05-01,276,2740.0000000000005,24,456.2499999999999,7,0.16651459854014594,stream
79,2014-05-02,276,2520.0,24,370.00000000000006,6,0.14682539682539686,stream
80,2014-05-03,276,2130.0,24,261.24999999999994,10,0.1226525821596244,stream
81,2014-05-06,276,2420.0,24,296.24999999999994,6,0.1224173553719008,stream
82,2014-05-07,276,2499.9999999999995,24,395.0000000000001,6,0.15800000000000008,stream
83,2014-05-08,276,2630.0,24,246.87499999999994,6,0.09386882129277563,stream
84,2014-05-09,276,2670.0000000000005,24,402.4999999999999,7,0.1507490636704119,stream
85,2014-05-10,276,2700.0,24,306.25,9,0.11342592592592593,stream
86,2014-05-13,276,2730.0,24,298.12500000000006,6,0.10920329670329672,stream
87,2014-05-14,276,2660.0,24,294.99999999999994,6,0.11090225563909772,stream
88,2014-05-15,276,2510.0000000000005,24,242.49999999999986,6,0.096613545816733,stream
89,2014-05-16,276,2269.9999999999995,24,442.5000000000001,6,0.1949339207048459,stream
90,2014-05-17,276,2569.9999999999995,24,387.5000000000001,9,0.1507782101167316,stream
91,2014-05-20,276,3140.0,24,387.5,7,0.1234076433121019,stream
92,2014-05-21,276,2840.0000000000005,24,244.99999999999994,7,0.08626760563380277,stream
93,2014-05-22,276,2629.999999999999,24,341.2500000000001,7,0.12975285171102668,stream
94,2014-05-23,276,2580.0,24,226.25,7,0.0876937984496124,stream
95,2014-05-24,276,2750.0,24,56.24999999999994,10,0.020454545454545434,stream
96,2014-05-27,276,2570.0,24,288.125,7,0.11211089494163423,stream
97,2014-05-28,276,3250.0000000000005,24,300.62499999999994,7,0.09249999999999999,stream
98,2014-05-29,276,3050.0,24,257.49999999999994,6,0.08442622950819671,stream
99,2014-05-30,276,2689.9999999999995,24,455.62500000000006,7,0.1693773234200744,stream
100,2014-05-31,276,2860.0,24,226.25000000000009,9,0.07910839160839164,stream
101,2014-06-03,276,3040.0000000000005,24,459.99999999999994,6,0.15131578947368418,stream
102,2014-06-04,276,3019.9999999999995,24,293.75000000000006,7,0.09726821192052983,stream
103,2014-06-05,276,3040.0,24,350.00000000000006,7,0.11513157894736843,stream
104,2014-06-06,276,2720.0,24,440.00000000000006,6,0.16176470588235295,stream
105,2014-06-07,276,3220.0,24,167.50000000000006,10,0.052018633540372686,stream
106,2014-06-10,276,3100.0000000000005,24,418.75,6,0.1350806451612903,stream
107,2014-06-11,276,2840.0,24,399.99999999999994,6,0.1408450704225352,stream
108,2014-06-12,276,2859.9999999999995,24,325.0000000000001,6,0.1136363636363637,stream
109,2014-06-13,276,2870.0,24,341.875,6,0.11912020905923346,stream
110,2014-06-14,276,2890.0,24,436.875,9,0.15116782006920415,stream
111,2014-06-17,276,3060.0,24,406.25,6,0.13276143790849673,stream
112,2014-06-18,276,3109.9999999999995,24,446.8750000000001,6,0.14368971061093253,stream
113,2014-06-19,276,3220.0,24,346.25000000000006,6,0.10753105590062113,stream
114,2014-06-20,276,2820.0,24,444.99999999999994,6,0.1578014184397163,stream
115,2014-06-21,276,3049.999999999999,24,308.1250000000001,9,0.10102459016393449,stream
116,2014-06-24,276,3160.000000000001,24,469.9999999999999,6,0.1487341772151898,stream
117,2014-06-25,276,2730.0,24,477.5,6,0.1749084249084249,stream
118,2014-06-26,276,2920.0000000000005,24,379.99999999999994,6,0.13013698630136983,stream
119,2014-06-27,276,2509.9999999999995,24,472.50000000000017,6,0.18824701195219132,stream
120,2014-06-28,276,2810.0,24,286.25,9,0.10186832740213522,stream
121,2014-07-22,276,2959.9999999999995,24,345.00000000000006,7,0.11655405405405408,stream
122,2014-07-23,276,2770.0000000000005,24,367.49999999999994,6,0.1326714801444043,stream
123,2014-07-24,276,2750.0000000000005,24,534.3749999999999,7,0.19431818181818175,stream
124,2014-07-25,276,2530.0,24,365.62500000000006,7,0.14451581027667987,stream
125,2014-07-26,276,2680.0000000000005,24,357.5,8,0.13339552238805968,stream
126,2014-07-29,276,2609.9999999999995,24,287.50000000000006,6,0.11015325670498088,stream
127,2014-07-30,276,3040.0000000000005,24,390.0,6,0.1282894736842105,stream
128,2014-07-31,276,2450.0,24,407.49999999999994,6,0.16632653061224487,stream
129,2014-08-01,276,2450.0,24,377.4999999999999,6,0.15408163265306118,stream
130,2014-08-02,276,2510.0,24,255.62499999999997,9,0.10184262948207169,stream
131,2014-08-08,276,2350.0000000000005,24,439.3749999999999,7,0.1869680851063829,stream
132,2014-08-09,276,2669.999999999999,24,255.62500000000023,8,0.09573970037453196,stream
133,2014-08-12,276,2490.0000000000005,24,323.1249999999999,6,0.12976907630522083,stream
134,2014-08-13,276,2610.0,24,407.5,6,0.15613026819923373,stream
135,2014-08-14,276,2430.0,24,412.49999999999994,6,0.16975308641975306,stream
136,2014-08-15,276,2720.0,24,260.0,6,0.09558823529411764,stream
137,2014-08-16,276,2659.9999999999995,24,231.25000000000006,11,0.08693609022556394,stream
138,2014-08-19,276,2830.000000000001,24,392.4999999999999,6,0.13869257950530028,stream
139,2014-08-20,276,2639.9999999999995,24,330.0000000000001,6,0.12500000000000006,stream
140,2014-08-21,276,2429.9999999999995,24,344.3750000000001,7,0.14171810699588483,stream
141,2014-08-22,276,2600.0000000000005,24,322.49999999999983,7,0.12403846153846144,stream
142,2014-08-23,276,2490.000000000001,24,287.4999999999998,8,0.1154618473895581,stream
143,2014-08-26,276,2480.0,24,309.99999999999994,6,0.12499999999999997,stream
144,2014-09-06,276,2480.0,24,299.99999999999994,8,0.12096774193548385,stream
145,2014-09-18,276,2479.9999999999995,24,375.00000000000006,6,0.15120967741935487,stream
146,2014-09-19,276,2340.0,24,247.5,7,0.10576923076923077,stream
147,2014-09-20,276,2549.9999999999995,24,295.6250000000002,8,0.11593137254901972,stream
148,2014-09-30,276,2790.0000000000005,24,406.87499999999994,6,0.1458333333333333,stream
149,2014-10-01,276,2250.0,24,437.50000000000006,6,0.19444444444444448,stream
150,2014-10-02,276,2690.0,24,367.49999999999994,6,0.13661710037174718,stream
151,2014-10-14,276,2550.0,24,441.875,7,0.1732843137254902,stream
152,2014-10-15,276,2379.9999999999995,24,322.5000000000001,7,0.13550420168067234,stream
153,2014-10-23,276,2550.0,24,322.5,6,0.1264705882352941,stream
154,2014-10-24,276,1940.0000000000002,24,444.99999999999994,7,0.22938144329896903,stream
155,2014-11-07,276,2080.0000000000005,24,369.99999999999994,6,0.17788461538461534,stream
156,2014-11-08,276,2529.9999999999995,24,266.8750000000003,8,0.1054841897233203,stream
157,2014-11-18,276,2590.0,24,442.5,6,0.17084942084942087,stream
158,2014-11-19,276,2329.9999999999995,24,507.5000000000001,6,0.21781115879828336,stream
159,2014-12-02,276,2559.9999999999995,24,540.0000000000001,7,0.21093750000000008,stream
160,2014-12-05,276,2410.000000000001,24,457.4999999999997,6,0.18983402489626536,stream
161,2014-12-06,276,2580.000000000001,24,267.4999999999994,10,0.10368217054263539,stream
162,2014-12-09,276,2770.0000000000005,24,393.75,7,0.1421480144404332,stream
163,2014-12-10,276,2569.999999999999,24,358.1250000000001,7,0.13934824902723744,stream
164,2014-12-11,276,2480.0,24,500.00000000000006,6,0.20161290322580647,stream
165,2014-12-12,276,2450.0,24,477.50000000000006,6,0.19489795918367347,stream
166,2014-12-13,276,2929.9999999999995,24,361.87500000000017,9,0.12350682593856661,stream
167,2014-12-16,276,2590.0,24,332.49999999999994,6,0.12837837837837837,stream
168,2014-12-17,276,2599.9999999999995,24,262.50000000000006,7,0.10096153846153849,stream
169,2014-12-18,276,2660.0,24,344.99999999999994,6,0.12969924812030073,stream
170,2014-12-19,276,2230.0,24,392.5,6,0.17600896860986548,stream
171,2014-12-20,276,2329.999999999999,24,351.8750000000002,10,0.15101931330472118,stream
172,2014-12-23,276,2500.0,24,215.00000000000006,7,0.08600000000000003,stream
173,2014-12-24,276,2129.9999999999995,24,334.3750000000001,7,0.15698356807511746,stream
174,2014-12-26,276,1820.0,24,168.75000000000006,9,0.09271978021978025,stream
175,2014-12-27,276,1819.9999999999998,24,357.5000000000001,11,0.1964285714285715,stream
176,2014-12-30,276,2309.9999999999995,24,186.87500000000014,20,0.08089826839826847,stream
177,2014-12-31,276,2650.0000000000005,24,198.74999999999997,7,0.07499999999999998,stream
178,2015-01-02,276,2390.0,24,183.125,8,0.0766213389121339,stream
179,2015-01-03,276,2869.9999999999995,24,345.00000000000017,9,0.12020905923344954,stream
180,2015-01-06,276,2490.0000000000005,24,308.74999999999994,7,0.12399598393574292,stream
181,2015-01-07,276,2550.0000000000005,24,301.87499999999994,7,0.11838235294117642,stream
182,2015-01-08,276,2600.0,24,372.5,7,0.14326923076923076,stream
183,2015-01-09,276,2300.0,24,445.0,6,0.1934782608695652,stream
184,2015-01-10,276,2860.0000000000005,24,311.24999999999983,8,0.10882867132867126,stream
185,2015-01-13,276,2770.0,24,340.62500000000006,6,0.1229693140794224,stream
186,2015-01-14,276,2579.9999999999995,24,366.25,7,0.1419573643410853,stream
187,2015-01-15,276,2659.9999999999995,24,291.25000000000006,7,0.10949248120300756,stream
188,2015-01-16,276,2549.9999999999995,24,321.8750000000001,7,0.12622549019607848,stream
189,2015-01-17,276,2930.0,24,464.99999999999994,10,0.15870307167235492,stream
190,2015-01-22,276,2719.9999999999995,24,290.00000000000006,6,0.10661764705882355,stream
191,2015-01-23,276,2410.0,24,458.75000000000006,7,0.1903526970954357,stream
192,2015-01-27,276,2800.0,24,220.0,6,0.07857142857142857,stream
193,2015-01-28,276,2950.0,24,446.8750000000001,7,0.15148305084745767,stream
194,2015-01-29,276,2630.0,24,302.49999999999994,6,0.11501901140684409,stream
195,2015-01-30,276,2750.0,24,354.37499999999994,7,0.12886363636363635,stream
196,2015-01-31,276,2950.0,24,305.0,9,0.10338983050847457,stream
197,2015-02-03,276,2800.0,24,360.0,6,0.1285714285714286,stream
198,2015-02-04,276,2929.9999999999995,24,240.62500000000006,7,0.08212457337883962,stream
199,2015-02-05,276,2719.999999999999,24,310.0000000000001,6,0.1139705882352942,stream
200,2015-02-06,276,2360.0,24,457.5,7,0.1938559322033898,stream
201,2015-02-07,276,2680.0,24,397.50000000000006,9,0.14832089552238809,stream
202,2015-02-10,276,2650.0,24,377.49999999999994,6,0.14245283018867924,stream
203,2015-02-11,276,2569.9999999999995,24,418.12500000000006,7,0.1626945525291829,stream
204,2015-02-12,276,2739.9999999999995,24,326.2500000000001,7,0.1190693430656935,stream
205,2015-02-13,276,2400.0000000000005,24,379.99999999999994,7,0.15833333333333327,stream
206,2015-02-14,276,2960.0,24,234.99999999999997,10,0.07939189189189187,stream
207,2015-02-17,276,2690.0000000000005,24,377.4999999999999,6,0.14033457249070624,stream
208,2015-02-18,276,2780.0,24,322.5,7,0.11600719424460432,stream
209,2015-02-19,276,2840.0,24,444.99999999999994,7,0.1566901408450704,stream
210,2015-02-20,276,2420.0000000000005,24,406.24999999999994,7,0.1678719008264462,stream
211,2015-02-24,276,2879.9999999999995,24,370.00000000000006,7,0.12847222222222227,stream
212,2015-02-25,276,2869.9999999999995,24,422.50000000000006,6,0.147212543554007,stream
213,2015-02-26,276,2780.0,24,378.75,6,0.1362410071942446,stream
214,2015-02-27,276,2500.0000000000005,24,384.9999999999999,6,0.15399999999999994,stream
215,2015-02-28,276,2659.9999999999995,24,235.00000000000006,9,0.08834586466165417,stream
216,2015-03-03,276,3019.9999999999995,24,415.00000000000006,6,0.1374172185430464,stream
217,2015-03-04,276,2679.9999999999995,24,350.00000000000017,7,0.13059701492537323,stream
218,2015-03-05,276,2470.000000000001,24,376.87499999999994,7,0.15258097165991896,stream
219,2015-03-06,276,2489.999999999999,24,438.7500000000001,7,0.17620481927710854,stream
220,2015-03-07,276,3205.0000000000005,24,448.1249999999999,9,0.1398205928237129,stream
221,2015-03-10,276,2800.0000000000005,24,234.99999999999997,6,0.08392857142857141,stream
222,2015-03-11,276,2870.0,24,361.87499999999994,7,0.126088850174216,stream
223,2015-03-12,276,2900.0000000000005,24,127.49999999999991,7,0.04396551724137927,stream
224,2015-03-13,276,2960.0000000000005,24,304.9999999999999,7,0.10304054054054047,stream
225,2015-03-14,276,3190.0,24,403.1250000000001,10,0.12637147335423202,stream
226,2015-03-17,276,3130.0,24,373.12500000000006,7,0.11920926517571888,stream
227,2015-03-18,276,2930.0,24,310.625,7,0.10601535836177474,stream
228,2015-03-19,276,2980.0,24,421.25000000000006,7,0.1413590604026846,stream
229,2015-03-20,276,2850.0,24,375.62499999999994,7,0.13179824561403508,stream
230,2015-03-21,276,3120.0,24,225.00000000000003,9,0.07211538461538462,stream
231,2015-03-24,276,3029.9999999999995,24,321.8750000000001,6,0.10622937293729377,stream
232,2015-03-25,276,3159.9999999999995,24,447.5000000000001,7,0.14161392405063297,stream
233,2015-03-26,276,2859.9999999999995,24,425.0000000000001,6,0.14860139860139868,stream
234,2015-03-27,276,2550.0,24,431.875,7,0.16936274509803922,stream
235,2015-03-28,276,3210.0,24,156.87499999999994,9,0.04887071651090341,stream
236,2015-03-31,276,2659.9999999999995,24,415.0000000000001,6,0.15601503759398502,stream
237,2015-04-01,276,2899.9999999999995,24,296.2500000000001,7,0.10215517241379315,stream
238,2015-04-02,276,3240.0000000000005,24,282.49999999999994,7,0.08719135802469133,stream
239,2015-04-03,276,2959.9999999999995,24,415.0,7,0.14020270270270271,stream
240,2015-04-07,276,2960.0,24,384.99999999999994,7,0.13006756756756754,stream
241,2015-04-08,276,2820.0,24,308.75,6,0.10948581560283688,stream
242,2015-04-09,276,2739.9999999999995,24,396.25000000000017,7,0.14461678832116798,stream
243,2015-04-10,276,2620.0000000000005,24,448.7499999999999,7,0.1712786259541984,stream
244,2015-04-11,276,2850.0000000000005,24,339.37499999999983,9,0.11907894736842098,stream
245,2015-04-14,276,2920.0000000000005,24,305.00000000000006,7,0.10445205479452055,stream
246,2015-04-15,276,2860.0,24,366.25,6,0.12805944055944057,stream
247,2015-04-18,276,2940.0,24,205.00000000000006,9,0.0697278911564626,stream
248,2015-04-21,276,2699.9999999999995,24,265.0000000000001,7,0.0981481481481482,stream
249,2015-04-22,276,2780.0,24,425.0,6,0.1528776978417266,stream
250,2015-04-23,276,2630.0,24,262.49999999999994,6,0.09980988593155891,stream
251,2015-04-24,276,2720.0,24,330.0,7,0.1213235294117647,stream
252,2015-04-25,276,3150.0,24,331.87500000000006,9,0.10535714285714287,stream
253,2015-04-28,276,2820.0,24,205.0,6,0.0726950354609929,stream
254,2015-04-29,276,2760.0000000000005,24,322.49999999999994,7,0.11684782608695649,stream
255,2015-04-30,276,2870.0,24,252.49999999999994,6,0.08797909407665502,stream
256,2015-05-01,276,2780.0,24,375.0,6,0.13489208633093525,stream
257,2015-05-02,276,2869.9999999999995,24,291.875,8,0.101698606271777,stream
258,2015-05-05,276,2910.0,24,236.24999999999997,7,0.08118556701030927,stream
259,2015-05-06,276,2899.9999999999995,24,325.00000000000006,6,0.11206896551724141,stream
260,2015-05-07,276,2790.0,24,236.87500000000006,6,0.08490143369175629,stream
261,2015-05-08,276,2500.0000000000005,24,415.0,6,0.16599999999999998,stream
262,2015-05-09,276,3040.0000000000005,24,309.99999999999994,9,0.1019736842105263,stream
263,2015-05-12,276,2900.0,24,206.25000000000003,7,0.07112068965517242,stream
264,2015-05-13,276,2960.0,24,294.99999999999994,7,0.09966216216216214,stream
265,2015-05-14,276,2880.0000000000005,24,309.9999999999999,6,0.10763888888888883,stream
266,2015-05-15,276,2640.0,24,339.99999999999994,7,0.12878787878787878,stream
267,2015-05-16,276,3169.999999999999,24,303.1250000000003,8,0.0956230283911673,stream
268,2015-05-26,276,2990.0,24,249.37499999999994,7,0.08340301003344479,stream
269,2015-05-27,276,3110.0,24,236.87499999999997,7,0.07616559485530545,stream
270,2015-05-28,276,2940.0,24,338.75000000000006,6,0.11522108843537417,stream
271,2015-05-29,276,2749.9999999999995,24,412.5,6,0.15000000000000002,stream
272,2015-05-30,276,3029.9999999999995,24,323.75000000000017,9,0.10684818481848193,stream
273,2015-06-02,276,2860.0,24,353.75000000000006,7,0.12368881118881121,stream
274,2015-06-03,276,2900.0,24,226.24999999999997,7,0.07801724137931033,stream
275,2015-06-04,276,2729.9999999999995,24,337.5000000000001,6,0.12362637362637369,stream
276,2015-06-05,276,2510.0,24,469.37499999999994,6,0.18700199203187248,stream
277,2015-06-06,276,2980.000000000001,24,342.4999999999997,8,0.11493288590604014,stream
278,2015-06-09,276,2759.9999999999995,24,375.00000000000006,7,0.13586956521739135,stream
279,2015-06-10,276,2730.0,24,268.12500000000006,6,0.09821428571428574,stream
280,2015-06-11,276,2660.0,24,341.24999999999994,7,0.1282894736842105,stream
281,2015-06-12,276,2320.0,24,270.00000000000006,6,0.11637931034482761,stream
282,2015-06-13,276,2730.0000000000005,24,206.24999999999983,8,0.07554945054945048,stream
283,2015-06-16,276,2580.0,24,297.5,7,0.11531007751937984,stream
284,2015-06-17,276,2520.0,24,270.0,6,0.10714285714285714,stream
285,2015-06-18,276,2710.0,24,321.875,7,0.11877306273062731,stream
286,2015-06-19,276,2699.9999999999995,24,363.75000000000006,7,0.13472222222222227,stream
287,2015-06-20,276,2990.0,24,331.8749999999999,7,0.11099498327759193,stream
288,2015-06-23,276,2520.0,24,350.00000000000006,6,0.1388888888888889,stream
289,2015-06-24,276,2910.0,24,304.375,7,0.10459621993127148,stream
290,2015-06-25,276,2740.0000000000005,24,316.24999999999994,6,0.11541970802919704,stream
291,2015-06-26,276,2500.0000000000005,24,281.24999999999994,7,0.11249999999999996,stream
292,2015-06-27,276,2520.0,24,125.00000000000001,13,0.04960317460317461,stream
293,2015-06-30,276,2620.0000000000005,24,328.74999999999994,7,0.1254770992366412,stream
294,2015-07-01,276,2640.0,24,354.99999999999994,7,0.13446969696969696,stream
295,2015-07-02,276,2250.0,24,238.12500000000003,7,0.10583333333333335,stream
296,2015-07-07,276,2560.0,24,270.0,7,0.10546875,stream
297,2015-07-08,276,2380.000000000001,24,283.7499999999999,7,0.11922268907563016,stream
298,2015-07-11,276,2170.0,24,201.87500000000003,9,0.09302995391705071,stream
299,2015-07-14,276,2329.999999999999,24,233.12500000000014,7,0.10005364806866962,stream
300,2015-07-15,276,2380.0,24,185.00000000000003,6,0.0777310924369748,stream
301,2015-07-16,276,2499.9999999999995,24,221.25000000000009,7,0.08850000000000005,stream
302,2015-07-17,276,2450.0000000000005,24,320.6249999999999,7,0.13086734693877544,stream
303,2015-07-18,276,2520.0000000000005,24,104.99999999999991,10,0.04166666666666663,stream
304,2015-07-21,276,2459.9999999999995,24,248.75000000000009,7,0.10111788617886185,stream
305,2015-07-22,276,2540.0,24,243.74999999999994,6,0.09596456692913383,stream
306,2015-07-23,276,2370.0000000000005,24,245.6249999999999,7,0.10363924050632906,stream
307,2015-07-24,276,2409.9999999999995,24,327.5000000000001,6,0.13589211618257271,stream
308,2015-07-25,276,2329.999999999999,24,226.2500000000003,8,0.09710300429184565,stream
309,2015-07-28,276,2509.9999999999995,24,309.37500000000006,7,0.12325697211155381,stream
310,2015-07-29,276,2389.9999999999995,24,251.8750000000001,7,0.105387029288703,stream
311,2015-07-30,276,2749.999999999999,24,286.25000000000006,7,0.10409090909090914,stream
312,2015-07-31,276,2220.0,24,285.00000000000006,7,0.1283783783783784,stream
313,2015-08-01,276,2240.0000000000005,24,209.99999999999983,8,0.0937499999999999,stream
314,2015-08-04,276,2420.0,24,314.9999999999999,7,0.1301652892561983,stream
315,2015-08-05,276,2690.0000000000005,24,225.6249999999999,7,0.08387546468401481,stream
316,2015-08-06,276,2290.0,24,250.62500000000003,7,0.10944323144104806,stream
317,2015-08-07,276,2289.9999999999995,24,280.62500000000006,7,0.12254366812227079,stream
318,2015-08-08,276,2320.0,24,95.00000000000003,9,0.04094827586206898,stream
319,2015-08-11,276,2389.9999999999995,24,321.8750000000001,6,0.13467573221757329,stream
320,2015-08-12,276,2170.000000000001,24,278.7499999999999,7,0.12845622119815658,stream
321,2015-08-13,276,2549.9999999999995,24,151.87500000000009,7,0.0595588235294118,stream
322,2015-08-14,276,2530.0,24,223.75,7,0.08843873517786562,stream
323,2015-08-15,276,2580.0,24,215.00000000000003,11,0.08333333333333334,stream
324,2015-08-18,276,2460.0,24,302.5,7,0.12296747967479675,stream
325,2015-08-19,276,2480.0,24,255.0,7,0.10282258064516128,stream
326,2015-08-20,276,2490.0000000000005,24,228.74999999999994,7,0.09186746987951804,stream
327,2015-08-21,276,2109.9999999999995,24,344.3750000000001,7,0.16321090047393375,stream
328,2015-08-22,276,2350.0000000000005,24,265.62499999999994,9,0.11303191489361698,stream
329,2015-08-25,276,2620.0,24,178.75000000000003,7,0.06822519083969467,stream
330,2015-08-26,276,2449.9999999999995,24,170.62500000000006,7,0.06964285714285717,stream
331,2015-08-27,276,2420.0,24,375.0,7,0.1549586776859504,stream
332,2015-08-28,276,2209.9999999999995,24,335.625,7,0.1518665158371041,stream
333,2015-08-29,276,2290.0000000000005,24,150.62499999999997,9,0.06577510917030566,stream
334,2015-09-01,276,2550.0,24,191.25000000000003,7,0.07500000000000001,stream
335,2015-09-02,276,2800.0,24,215.00000000000003,7,0.0767857142857143,stream
336,2015-09-03,276,2520.0,24,365.0,7,0.14484126984126983,stream
337,2015-09-04,276,2460.0000000000005,24,148.7499999999999,7,0.06046747967479669,stream
338,2015-09-05,276,2470.0000000000005,24,432.4999999999999,8,0.17510121457489872,stream
