,time stamp,time_pt,var,vartype,site,value,dates,timestep_sum
781,2019-08-11 13:00:00,2019-08-11 13:00:00,GPM,Flow (GPM),yesler,300.18399999999997,2019-08-11,1
782,2019-08-11 14:00:00,2019-08-11 14:00:00,GPM,Flow (GPM),yesler,249.85100000000003,2019-08-11,1
783,2019-08-11 15:00:00,2019-08-11 15:00:00,GPM,Flow (GPM),yesler,259.851,2019-08-11,1
784,2019-08-11 16:00:00,2019-08-11 16:00:00,GPM,Flow (GPM),yesler,149.83599999999998,2019-08-11,1
785,2019-08-11 17:00:00,2019-08-11 17:00:00,GPM,Flow (GPM),yesler,249.19,2019-08-11,1
786,2019-08-11 18:00:00,2019-08-11 18:00:00,GPM,Flow (GPM),yesler,359.851,2019-08-11,1
787,2019-08-11 19:00:00,2019-08-11 19:00:00,GPM,Flow (GPM),yesler,199.846,2019-08-11,1
788,2019-08-11 20:00:00,2019-08-11 20:00:00,GPM,Flow (GPM),yesler,209.677,2019-08-11,1
789,2019-08-11 21:00:00,2019-08-11 21:00:00,GPM,Flow (GPM),yesler,359.528,2019-08-11,1
790,2019-08-11 22:00:00,2019-08-11 22:00:00,GPM,Flow (GPM),yesler,270.539,2019-08-11,1
791,2019-08-11 23:00:00,2019-08-11 23:00:00,GPM,Flow (GPM),yesler,229.544,2019-08-11,1
792,2019-08-12 00:00:00,2019-08-12 00:00:00,GPM,Flow (GPM),yesler,119.672,2019-08-12,1
793,2019-08-12 01:00:00,2019-08-12 01:00:00,GPM,Flow (GPM),yesler,40.0,2019-08-12,1
794,2019-08-12 02:00:00,2019-08-12 02:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-12,1
795,2019-08-12 03:00:00,2019-08-12 03:00:00,GPM,Flow (GPM),yesler,0.0,2019-08-12,1
796,2019-08-12 04:00:00,2019-08-12 04:00:00,GPM,Flow (GPM),yesler,40.169,2019-08-12,1
797,2019-08-12 05:00:00,2019-08-12 05:00:00,GPM,Flow (GPM),yesler,129.84099999999998,2019-08-12,1
798,2019-08-12 06:00:00,2019-08-12 06:00:00,GPM,Flow (GPM),yesler,250.338,2019-08-12,1
799,2019-08-12 07:00:00,2019-08-12 07:00:00,GPM,Flow (GPM),yesler,380.17900000000003,2019-08-12,1
800,2019-08-12 08:00:00,2019-08-12 08:00:00,GPM,Flow (GPM),yesler,339.71799999999996,2019-08-12,1
801,2019-08-12 09:00:00,2019-08-12 09:00:00,GPM,Flow (GPM),yesler,250.338,2019-08-12,1
802,2019-08-12 10:00:00,2019-08-12 10:00:00,GPM,Flow (GPM),yesler,179.672,2019-08-12,1
803,2019-08-12 11:00:00,2019-08-12 11:00:00,GPM,Flow (GPM),yesler,181.383,2019-08-12,1
804,2019-08-12 12:00:00,2019-08-12 12:00:00,GPM,Flow (GPM),yesler,149.513,2019-08-12,1
805,2019-08-12 13:00:00,2019-08-12 13:00:00,GPM,Flow (GPM),yesler,199.841,2019-08-12,1
806,2019-08-12 14:00:00,2019-08-12 14:00:00,GPM,Flow (GPM),yesler,160.179,2019-08-12,1
807,2019-08-12 15:00:00,2019-08-12 15:00:00,GPM,Flow (GPM),yesler,189.846,2019-08-12,1
808,2019-08-12 16:00:00,2019-08-12 16:00:00,GPM,Flow (GPM),yesler,179.65894736842105,2019-08-12,1
809,2019-08-12 17:00:00,2019-08-12 17:00:00,GPM,Flow (GPM),yesler,258.778,2019-08-12,1
810,2019-08-12 18:00:00,2019-08-12 18:00:00,GPM,Flow (GPM),yesler,240.17400000000004,2019-08-12,1
811,2019-08-12 19:00:00,2019-08-12 19:00:00,GPM,Flow (GPM),yesler,269.846,2019-08-12,1
812,2019-08-12 20:00:00,2019-08-12 20:00:00,GPM,Flow (GPM),yesler,309.856,2019-08-12,1
813,2019-08-12 21:00:00,2019-08-12 21:00:00,GPM,Flow (GPM),yesler,380.386,2019-08-12,1
814,2019-08-12 22:00:00,2019-08-12 22:00:00,GPM,Flow (GPM),yesler,270.17900000000003,2019-08-12,1
815,2019-08-12 23:00:00,2019-08-12 23:00:00,GPM,Flow (GPM),yesler,129.84099999999998,2019-08-12,1
816,2019-08-13 00:00:00,2019-08-13 00:00:00,GPM,Flow (GPM),yesler,90.169,2019-08-13,1
817,2019-08-13 01:00:00,2019-08-13 01:00:00,GPM,Flow (GPM),yesler,60.00500000000001,2019-08-13,1
818,2019-08-13 02:00:00,2019-08-13 02:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-13,1
819,2019-08-13 03:00:00,2019-08-13 03:00:00,GPM,Flow (GPM),yesler,19.836,2019-08-13,1
820,2019-08-13 04:00:00,2019-08-13 04:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-13,1
821,2019-08-13 05:00:00,2019-08-13 05:00:00,GPM,Flow (GPM),yesler,110.005,2019-08-13,1
822,2019-08-13 06:00:00,2019-08-13 06:00:00,GPM,Flow (GPM),yesler,220.005,2019-08-13,1
823,2019-08-13 07:00:00,2019-08-13 07:00:00,GPM,Flow (GPM),yesler,380.527,2019-08-13,1
824,2019-08-13 08:00:00,2019-08-13 08:00:00,GPM,Flow (GPM),yesler,309.513,2019-08-13,1
825,2019-08-13 09:00:00,2019-08-13 09:00:00,GPM,Flow (GPM),yesler,254.59830508474576,2019-08-13,1
826,2019-08-13 10:00:00,2019-08-13 10:00:00,GPM,Flow (GPM),yesler,165.54310344827584,2019-08-13,1
827,2019-08-13 11:00:00,2019-08-13 11:00:00,GPM,Flow (GPM),yesler,179.851,2019-08-13,1
828,2019-08-13 12:00:00,2019-08-13 12:00:00,GPM,Flow (GPM),yesler,179.385,2019-08-13,1
829,2019-08-13 13:00:00,2019-08-13 13:00:00,GPM,Flow (GPM),yesler,80.507,2019-08-13,1
830,2019-08-13 14:00:00,2019-08-13 14:00:00,GPM,Flow (GPM),yesler,80.169,2019-08-13,1
831,2019-08-13 15:00:00,2019-08-13 15:00:00,GPM,Flow (GPM),yesler,100.005,2019-08-13,1
832,2019-08-13 16:00:00,2019-08-13 16:00:00,GPM,Flow (GPM),yesler,149.672,2019-08-13,1
833,2019-08-13 17:00:00,2019-08-13 17:00:00,GPM,Flow (GPM),yesler,170.536,2019-08-13,1
834,2019-08-13 18:00:00,2019-08-13 18:00:00,GPM,Flow (GPM),yesler,240.365,2019-08-13,1
835,2019-08-13 19:00:00,2019-08-13 19:00:00,GPM,Flow (GPM),yesler,179.85600000000002,2019-08-13,1
836,2019-08-13 20:00:00,2019-08-13 20:00:00,GPM,Flow (GPM),yesler,336.76099999999997,2019-08-13,1
837,2019-08-13 21:00:00,2019-08-13 21:00:00,GPM,Flow (GPM),yesler,359.687,2019-08-13,1
838,2019-08-13 22:00:00,2019-08-13 22:00:00,GPM,Flow (GPM),yesler,280.015,2019-08-13,1
839,2019-08-13 23:00:00,2019-08-13 23:00:00,GPM,Flow (GPM),yesler,88.604,2019-08-13,1
840,2019-08-14 00:00:00,2019-08-14 00:00:00,GPM,Flow (GPM),yesler,99.84100000000001,2019-08-14,1
841,2019-08-14 01:00:00,2019-08-14 01:00:00,GPM,Flow (GPM),yesler,69.836,2019-08-14,1
842,2019-08-14 02:00:00,2019-08-14 02:00:00,GPM,Flow (GPM),yesler,59.836,2019-08-14,1
843,2019-08-14 03:00:00,2019-08-14 03:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-14,1
844,2019-08-14 04:00:00,2019-08-14 04:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-14,1
845,2019-08-14 05:00:00,2019-08-14 05:00:00,GPM,Flow (GPM),yesler,49.836,2019-08-14,1
846,2019-08-14 06:00:00,2019-08-14 06:00:00,GPM,Flow (GPM),yesler,269.67699999999996,2019-08-14,1
847,2019-08-14 07:00:00,2019-08-14 07:00:00,GPM,Flow (GPM),yesler,379.52799999999996,2019-08-14,1
848,2019-08-14 08:00:00,2019-08-14 08:00:00,GPM,Flow (GPM),yesler,380.17900000000003,2019-08-14,1
849,2019-08-14 09:00:00,2019-08-14 09:00:00,GPM,Flow (GPM),yesler,232.30105263157895,2019-08-14,1
850,2019-08-14 10:00:00,2019-08-14 10:00:00,GPM,Flow (GPM),yesler,190.179,2019-08-14,1
851,2019-08-14 11:00:00,2019-08-14 11:00:00,GPM,Flow (GPM),yesler,79.67200000000001,2019-08-14,1
852,2019-08-14 12:00:00,2019-08-14 12:00:00,GPM,Flow (GPM),yesler,130.174,2019-08-14,1
853,2019-08-14 13:00:00,2019-08-14 13:00:00,GPM,Flow (GPM),yesler,120.16899999999998,2019-08-14,1
854,2019-08-14 14:00:00,2019-08-14 14:00:00,GPM,Flow (GPM),yesler,119.672,2019-08-14,1
855,2019-08-14 15:00:00,2019-08-14 15:00:00,GPM,Flow (GPM),yesler,150.0,2019-08-14,1
856,2019-08-14 16:00:00,2019-08-14 16:00:00,GPM,Flow (GPM),yesler,230.005,2019-08-14,1
857,2019-08-14 17:00:00,2019-08-14 17:00:00,GPM,Flow (GPM),yesler,190.01,2019-08-14,1
858,2019-08-14 18:00:00,2019-08-14 18:00:00,GPM,Flow (GPM),yesler,199.858,2019-08-14,1
859,2019-08-14 19:00:00,2019-08-14 19:00:00,GPM,Flow (GPM),yesler,269.841,2019-08-14,1
860,2019-08-14 20:00:00,2019-08-14 20:00:00,GPM,Flow (GPM),yesler,289.68199999999996,2019-08-14,1
861,2019-08-14 21:00:00,2019-08-14 21:00:00,GPM,Flow (GPM),yesler,336.192,2019-08-14,1
862,2019-08-14 22:00:00,2019-08-14 22:00:00,GPM,Flow (GPM),yesler,259.692,2019-08-14,1
863,2019-08-14 23:00:00,2019-08-14 23:00:00,GPM,Flow (GPM),yesler,240.398,2019-08-14,1
864,2019-08-15 00:00:00,2019-08-15 00:00:00,GPM,Flow (GPM),yesler,69.836,2019-08-15,1
865,2019-08-15 01:00:00,2019-08-15 01:00:00,GPM,Flow (GPM),yesler,30.0,2019-08-15,1
866,2019-08-15 02:00:00,2019-08-15 02:00:00,GPM,Flow (GPM),yesler,59.528999999999996,2019-08-15,1
867,2019-08-15 03:00:00,2019-08-15 03:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-15,1
868,2019-08-15 04:00:00,2019-08-15 04:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-15,1
869,2019-08-15 05:00:00,2019-08-15 05:00:00,GPM,Flow (GPM),yesler,79.67200000000001,2019-08-15,1
870,2019-08-15 06:00:00,2019-08-15 06:00:00,GPM,Flow (GPM),yesler,279.513,2019-08-15,1
871,2019-08-15 07:00:00,2019-08-15 07:00:00,GPM,Flow (GPM),yesler,429.882,2019-08-15,1
872,2019-08-15 08:00:00,2019-08-15 08:00:00,GPM,Flow (GPM),yesler,270.01500000000004,2019-08-15,1
873,2019-08-15 09:00:00,2019-08-15 09:00:00,GPM,Flow (GPM),yesler,250.51899999999998,2019-08-15,1
874,2019-08-15 10:00:00,2019-08-15 10:00:00,GPM,Flow (GPM),yesler,229.518,2019-08-15,1
875,2019-08-15 11:00:00,2019-08-15 11:00:00,GPM,Flow (GPM),yesler,170.355,2019-08-15,1
876,2019-08-15 12:00:00,2019-08-15 12:00:00,GPM,Flow (GPM),yesler,109.67699999999999,2019-08-15,1
877,2019-08-15 13:00:00,2019-08-15 13:00:00,GPM,Flow (GPM),yesler,90.783,2019-08-15,1
878,2019-08-15 14:00:00,2019-08-15 14:00:00,GPM,Flow (GPM),yesler,59.841,2019-08-15,1
879,2019-08-15 15:00:00,2019-08-15 15:00:00,GPM,Flow (GPM),yesler,120.00500000000001,2019-08-15,1
880,2019-08-15 16:00:00,2019-08-15 16:00:00,GPM,Flow (GPM),yesler,160.179,2019-08-15,1
881,2019-08-15 17:00:00,2019-08-15 17:00:00,GPM,Flow (GPM),yesler,170.16899999999998,2019-08-15,1
882,2019-08-15 18:00:00,2019-08-15 18:00:00,GPM,Flow (GPM),yesler,230.358,2019-08-15,1
883,2019-08-15 19:00:00,2019-08-15 19:00:00,GPM,Flow (GPM),yesler,290.348,2019-08-15,1
884,2019-08-15 20:00:00,2019-08-15 20:00:00,GPM,Flow (GPM),yesler,310.18399999999997,2019-08-15,1
885,2019-08-15 21:00:00,2019-08-15 21:00:00,GPM,Flow (GPM),yesler,289.86800000000005,2019-08-15,1
886,2019-08-15 22:00:00,2019-08-15 22:00:00,GPM,Flow (GPM),yesler,219.518,2019-08-15,1
887,2019-08-15 23:00:00,2019-08-15 23:00:00,GPM,Flow (GPM),yesler,80.181,2019-08-15,1
888,2019-08-16 00:00:00,2019-08-16 00:00:00,GPM,Flow (GPM),yesler,60.338,2019-08-16,1
889,2019-08-16 01:00:00,2019-08-16 01:00:00,GPM,Flow (GPM),yesler,60.0,2019-08-16,1
890,2019-08-16 02:00:00,2019-08-16 02:00:00,GPM,Flow (GPM),yesler,52.63157894736842,2019-08-16,1
891,2019-08-16 03:00:00,2019-08-16 03:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-16,1
892,2019-08-16 04:00:00,2019-08-16 04:00:00,GPM,Flow (GPM),yesler,50.005,2019-08-16,1
893,2019-08-16 05:00:00,2019-08-16 05:00:00,GPM,Flow (GPM),yesler,110.174,2019-08-16,1
894,2019-08-16 06:00:00,2019-08-16 06:00:00,GPM,Flow (GPM),yesler,140.33800000000002,2019-08-16,1
895,2019-08-16 07:00:00,2019-08-16 07:00:00,GPM,Flow (GPM),yesler,359.846,2019-08-16,1
896,2019-08-16 08:00:00,2019-08-16 08:00:00,GPM,Flow (GPM),yesler,429.545,2019-08-16,1
897,2019-08-16 09:00:00,2019-08-16 09:00:00,GPM,Flow (GPM),yesler,270.512,2019-08-16,1
898,2019-08-16 10:00:00,2019-08-16 10:00:00,GPM,Flow (GPM),yesler,220.01,2019-08-16,1
899,2019-08-16 11:00:00,2019-08-16 11:00:00,GPM,Flow (GPM),yesler,120.00500000000001,2019-08-16,1
900,2019-08-16 12:00:00,2019-08-16 12:00:00,GPM,Flow (GPM),yesler,180.005,2019-08-16,1
901,2019-08-16 13:00:00,2019-08-16 13:00:00,GPM,Flow (GPM),yesler,120.343,2019-08-16,1
902,2019-08-16 14:00:00,2019-08-16 14:00:00,GPM,Flow (GPM),yesler,70.33800000000001,2019-08-16,1
903,2019-08-16 15:00:00,2019-08-16 15:00:00,GPM,Flow (GPM),yesler,100.33800000000001,2019-08-16,1
904,2019-08-16 16:00:00,2019-08-16 16:00:00,GPM,Flow (GPM),yesler,119.846,2019-08-16,1
905,2019-08-16 17:00:00,2019-08-16 17:00:00,GPM,Flow (GPM),yesler,170.015,2019-08-16,1
906,2019-08-16 18:00:00,2019-08-16 18:00:00,GPM,Flow (GPM),yesler,180.0,2019-08-16,1
907,2019-08-16 19:00:00,2019-08-16 19:00:00,GPM,Flow (GPM),yesler,190.174,2019-08-16,1
908,2019-08-16 20:00:00,2019-08-16 20:00:00,GPM,Flow (GPM),yesler,229.518,2019-08-16,1
909,2019-08-16 21:00:00,2019-08-16 21:00:00,GPM,Flow (GPM),yesler,149.906,2019-08-16,1
910,2019-08-16 22:00:00,2019-08-16 22:00:00,GPM,Flow (GPM),yesler,190.355,2019-08-16,1
911,2019-08-16 23:00:00,2019-08-16 23:00:00,GPM,Flow (GPM),yesler,170.174,2019-08-16,1
912,2019-08-17 00:00:00,2019-08-17 00:00:00,GPM,Flow (GPM),yesler,80.169,2019-08-17,1
913,2019-08-17 01:00:00,2019-08-17 01:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-17,1
914,2019-08-17 02:00:00,2019-08-17 02:00:00,GPM,Flow (GPM),yesler,59.836,2019-08-17,1
915,2019-08-17 03:00:00,2019-08-17 03:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-17,1
916,2019-08-17 04:00:00,2019-08-17 04:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-17,1
917,2019-08-17 05:00:00,2019-08-17 05:00:00,GPM,Flow (GPM),yesler,30.169,2019-08-17,1
918,2019-08-17 06:00:00,2019-08-17 06:00:00,GPM,Flow (GPM),yesler,80.0,2019-08-17,1
919,2019-08-17 07:00:00,2019-08-17 07:00:00,GPM,Flow (GPM),yesler,150.0,2019-08-17,1
920,2019-08-17 08:00:00,2019-08-17 08:00:00,GPM,Flow (GPM),yesler,310.348,2019-08-17,1
921,2019-08-17 09:00:00,2019-08-17 09:00:00,GPM,Flow (GPM),yesler,260.507,2019-08-17,1
922,2019-08-17 10:00:00,2019-08-17 10:00:00,GPM,Flow (GPM),yesler,260.02,2019-08-17,1
923,2019-08-17 11:00:00,2019-08-17 11:00:00,GPM,Flow (GPM),yesler,259.195,2019-08-17,1
924,2019-08-17 12:00:00,2019-08-17 12:00:00,GPM,Flow (GPM),yesler,300.17400000000004,2019-08-17,1
925,2019-08-17 13:00:00,2019-08-17 13:00:00,GPM,Flow (GPM),yesler,240.17900000000003,2019-08-17,1
926,2019-08-17 14:00:00,2019-08-17 14:00:00,GPM,Flow (GPM),yesler,220.343,2019-08-17,1
927,2019-08-17 15:00:00,2019-08-17 15:00:00,GPM,Flow (GPM),yesler,209.016,2019-08-17,1
928,2019-08-17 16:00:00,2019-08-17 16:00:00,GPM,Flow (GPM),yesler,380.189,2019-08-17,1
929,2019-08-17 17:00:00,2019-08-17 17:00:00,GPM,Flow (GPM),yesler,300.415,2019-08-17,1
930,2019-08-17 18:00:00,2019-08-17 18:00:00,GPM,Flow (GPM),yesler,139.51299999999998,2019-08-17,1
931,2019-08-17 19:00:00,2019-08-17 19:00:00,GPM,Flow (GPM),yesler,150.179,2019-08-17,1
932,2019-08-17 20:00:00,2019-08-17 20:00:00,GPM,Flow (GPM),yesler,149.83599999999998,2019-08-17,1
933,2019-08-17 21:00:00,2019-08-17 21:00:00,GPM,Flow (GPM),yesler,100.0,2019-08-17,1
934,2019-08-17 22:00:00,2019-08-17 22:00:00,GPM,Flow (GPM),yesler,159.672,2019-08-17,1
935,2019-08-17 23:00:00,2019-08-17 23:00:00,GPM,Flow (GPM),yesler,189.67700000000002,2019-08-17,1
936,2019-08-18 00:00:00,2019-08-18 00:00:00,GPM,Flow (GPM),yesler,89.672,2019-08-18,1
937,2019-08-18 01:00:00,2019-08-18 01:00:00,GPM,Flow (GPM),yesler,30.507000000000005,2019-08-18,1
938,2019-08-18 02:00:00,2019-08-18 02:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-18,1
939,2019-08-18 03:00:00,2019-08-18 03:00:00,GPM,Flow (GPM),yesler,30.0,2019-08-18,1
940,2019-08-18 04:00:00,2019-08-18 04:00:00,GPM,Flow (GPM),yesler,0.0,2019-08-18,1
941,2019-08-18 05:00:00,2019-08-18 05:00:00,GPM,Flow (GPM),yesler,69.672,2019-08-18,1
942,2019-08-18 06:00:00,2019-08-18 06:00:00,GPM,Flow (GPM),yesler,40.0,2019-08-18,1
943,2019-08-18 07:00:00,2019-08-18 07:00:00,GPM,Flow (GPM),yesler,109.34899999999999,2019-08-18,1
944,2019-08-18 08:00:00,2019-08-18 08:00:00,GPM,Flow (GPM),yesler,110.005,2019-08-18,1
945,2019-08-18 09:00:00,2019-08-18 09:00:00,GPM,Flow (GPM),yesler,260.353,2019-08-18,1
946,2019-08-18 10:00:00,2019-08-18 10:00:00,GPM,Flow (GPM),yesler,320.353,2019-08-18,1
947,2019-08-18 11:00:00,2019-08-18 11:00:00,GPM,Flow (GPM),yesler,349.851,2019-08-18,1
948,2019-08-18 12:00:00,2019-08-18 12:00:00,GPM,Flow (GPM),yesler,140.174,2019-08-18,1
949,2019-08-18 13:00:00,2019-08-18 13:00:00,GPM,Flow (GPM),yesler,300.34299999999996,2019-08-18,1
950,2019-08-18 14:00:00,2019-08-18 14:00:00,GPM,Flow (GPM),yesler,309.185,2019-08-18,1
951,2019-08-18 15:00:00,2019-08-18 15:00:00,GPM,Flow (GPM),yesler,208.919,2019-08-18,1
952,2019-08-18 16:00:00,2019-08-18 16:00:00,GPM,Flow (GPM),yesler,219.376,2019-08-18,1
953,2019-08-18 17:00:00,2019-08-18 17:00:00,GPM,Flow (GPM),yesler,300.037,2019-08-18,1
954,2019-08-18 18:00:00,2019-08-18 18:00:00,GPM,Flow (GPM),yesler,199.723,2019-08-18,1
955,2019-08-18 19:00:00,2019-08-18 19:00:00,GPM,Flow (GPM),yesler,230.01,2019-08-18,1
956,2019-08-18 20:00:00,2019-08-18 20:00:00,GPM,Flow (GPM),yesler,259.856,2019-08-18,1
957,2019-08-18 21:00:00,2019-08-18 21:00:00,GPM,Flow (GPM),yesler,219.52300000000002,2019-08-18,1
958,2019-08-18 22:00:00,2019-08-18 22:00:00,GPM,Flow (GPM),yesler,270.01,2019-08-18,1
959,2019-08-18 23:00:00,2019-08-18 23:00:00,GPM,Flow (GPM),yesler,120.01499999999999,2019-08-18,1
960,2019-08-19 00:00:00,2019-08-19 00:00:00,GPM,Flow (GPM),yesler,90.0,2019-08-19,1
961,2019-08-19 01:00:00,2019-08-19 01:00:00,GPM,Flow (GPM),yesler,89.677,2019-08-19,1
962,2019-08-19 02:00:00,2019-08-19 02:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-19,1
963,2019-08-19 03:00:00,2019-08-19 03:00:00,GPM,Flow (GPM),yesler,9.836,2019-08-19,1
964,2019-08-19 04:00:00,2019-08-19 04:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-19,1
965,2019-08-19 05:00:00,2019-08-19 05:00:00,GPM,Flow (GPM),yesler,90.0,2019-08-19,1
966,2019-08-19 06:00:00,2019-08-19 06:00:00,GPM,Flow (GPM),yesler,189.836,2019-08-19,1
967,2019-08-19 07:00:00,2019-08-19 07:00:00,GPM,Flow (GPM),yesler,450.206,2019-08-19,1
968,2019-08-19 08:00:00,2019-08-19 08:00:00,GPM,Flow (GPM),yesler,400.189,2019-08-19,1
969,2019-08-19 09:00:00,2019-08-19 09:00:00,GPM,Flow (GPM),yesler,240.507,2019-08-19,1
970,2019-08-19 10:00:00,2019-08-19 10:00:00,GPM,Flow (GPM),yesler,159.349,2019-08-19,1
971,2019-08-19 11:00:00,2019-08-19 11:00:00,GPM,Flow (GPM),yesler,260.184,2019-08-19,1
972,2019-08-19 12:00:00,2019-08-19 12:00:00,GPM,Flow (GPM),yesler,280.179,2019-08-19,1
973,2019-08-19 13:00:00,2019-08-19 13:00:00,GPM,Flow (GPM),yesler,110.179,2019-08-19,1
974,2019-08-19 14:00:00,2019-08-19 14:00:00,GPM,Flow (GPM),yesler,73.86736842105263,2019-08-19,1
975,2019-08-19 15:00:00,2019-08-19 15:00:00,GPM,Flow (GPM),yesler,150.179,2019-08-19,1
976,2019-08-19 16:00:00,2019-08-19 16:00:00,GPM,Flow (GPM),yesler,115.769,2019-08-19,1
977,2019-08-19 17:00:00,2019-08-19 17:00:00,GPM,Flow (GPM),yesler,190.401,2019-08-19,1
978,2019-08-19 18:00:00,2019-08-19 18:00:00,GPM,Flow (GPM),yesler,200.005,2019-08-19,1
979,2019-08-19 19:00:00,2019-08-19 19:00:00,GPM,Flow (GPM),yesler,299.67699999999996,2019-08-19,1
980,2019-08-19 20:00:00,2019-08-19 20:00:00,GPM,Flow (GPM),yesler,300.867,2019-08-19,1
981,2019-08-19 21:00:00,2019-08-19 21:00:00,GPM,Flow (GPM),yesler,290.348,2019-08-19,1
982,2019-08-19 22:00:00,2019-08-19 22:00:00,GPM,Flow (GPM),yesler,269.846,2019-08-19,1
983,2019-08-19 23:00:00,2019-08-19 23:00:00,GPM,Flow (GPM),yesler,170.179,2019-08-19,1
984,2019-08-20 00:00:00,2019-08-20 00:00:00,GPM,Flow (GPM),yesler,90.169,2019-08-20,1
985,2019-08-20 01:00:00,2019-08-20 01:00:00,GPM,Flow (GPM),yesler,94.73684210526316,2019-08-20,1
986,2019-08-20 02:00:00,2019-08-20 02:00:00,GPM,Flow (GPM),yesler,9.836,2019-08-20,1
987,2019-08-20 03:00:00,2019-08-20 03:00:00,GPM,Flow (GPM),yesler,44.44444444444444,2019-08-20,1
988,2019-08-20 04:00:00,2019-08-20 04:00:00,GPM,Flow (GPM),yesler,20.0,2019-08-20,1
989,2019-08-20 05:00:00,2019-08-20 05:00:00,GPM,Flow (GPM),yesler,130.338,2019-08-20,1
990,2019-08-20 06:00:00,2019-08-20 06:00:00,GPM,Flow (GPM),yesler,210.179,2019-08-20,1
991,2019-08-20 07:00:00,2019-08-20 07:00:00,GPM,Flow (GPM),yesler,410.372,2019-08-20,1
992,2019-08-20 08:00:00,2019-08-20 08:00:00,GPM,Flow (GPM),yesler,439.08610169491527,2019-08-20,1
993,2019-08-20 09:00:00,2019-08-20 09:00:00,GPM,Flow (GPM),yesler,170.005,2019-08-20,1
994,2019-08-20 10:00:00,2019-08-20 10:00:00,GPM,Flow (GPM),yesler,210.0,2019-08-20,1
995,2019-08-20 11:00:00,2019-08-20 11:00:00,GPM,Flow (GPM),yesler,139.841,2019-08-20,1
996,2019-08-20 12:00:00,2019-08-20 12:00:00,GPM,Flow (GPM),yesler,130.174,2019-08-20,1
997,2019-08-20 13:00:00,2019-08-20 13:00:00,GPM,Flow (GPM),yesler,159.513,2019-08-20,1
998,2019-08-20 14:00:00,2019-08-20 14:00:00,GPM,Flow (GPM),yesler,159.836,2019-08-20,1
999,2019-08-20 15:00:00,2019-08-20 15:00:00,GPM,Flow (GPM),yesler,96.127,2019-08-20,1
1000,2019-08-20 16:00:00,2019-08-20 16:00:00,GPM,Flow (GPM),yesler,180.507,2019-08-20,1
1001,2019-08-20 17:00:00,2019-08-20 17:00:00,GPM,Flow (GPM),yesler,220.01,2019-08-20,1
1002,2019-08-20 18:00:00,2019-08-20 18:00:00,GPM,Flow (GPM),yesler,240.86700000000002,2019-08-20,1
1003,2019-08-20 19:00:00,2019-08-20 19:00:00,GPM,Flow (GPM),yesler,270.01,2019-08-20,1
1004,2019-08-20 20:00:00,2019-08-20 20:00:00,GPM,Flow (GPM),yesler,320.184,2019-08-20,1
1005,2019-08-20 21:00:00,2019-08-20 21:00:00,GPM,Flow (GPM),yesler,329.344,2019-08-20,1
1006,2019-08-20 22:00:00,2019-08-20 22:00:00,GPM,Flow (GPM),yesler,190.0,2019-08-20,1
1007,2019-08-20 23:00:00,2019-08-20 23:00:00,GPM,Flow (GPM),yesler,99.672,2019-08-20,1
1008,2019-08-21 00:00:00,2019-08-21 00:00:00,GPM,Flow (GPM),yesler,70.0,2019-08-21,1
1009,2019-08-21 01:00:00,2019-08-21 01:00:00,GPM,Flow (GPM),yesler,140.16899999999998,2019-08-21,1
1010,2019-08-21 02:00:00,2019-08-21 02:00:00,GPM,Flow (GPM),yesler,30.0,2019-08-21,1
1011,2019-08-21 03:00:00,2019-08-21 03:00:00,GPM,Flow (GPM),yesler,0.0,2019-08-21,1
1012,2019-08-21 04:00:00,2019-08-21 04:00:00,GPM,Flow (GPM),yesler,10.0,2019-08-21,1
1013,2019-08-21 05:00:00,2019-08-21 05:00:00,GPM,Flow (GPM),yesler,69.67699999999999,2019-08-21,1
1014,2019-08-21 06:00:00,2019-08-21 06:00:00,GPM,Flow (GPM),yesler,259.51300000000003,2019-08-21,1
1015,2019-08-21 07:00:00,2019-08-21 07:00:00,GPM,Flow (GPM),yesler,490.18399999999997,2019-08-21,1
1016,2019-08-21 08:00:00,2019-08-21 08:00:00,GPM,Flow (GPM),yesler,390.724,2019-08-21,1
1017,2019-08-21 09:00:00,2019-08-21 09:00:00,GPM,Flow (GPM),yesler,230.174,2019-08-21,1
1018,2019-08-21 10:00:00,2019-08-21 10:00:00,GPM,Flow (GPM),yesler,180.34300000000002,2019-08-21,1
1019,2019-08-21 11:00:00,2019-08-21 11:00:00,GPM,Flow (GPM),yesler,120.343,2019-08-21,1
1020,2019-08-21 12:00:00,2019-08-21 12:00:00,GPM,Flow (GPM),yesler,149.83599999999998,2019-08-21,1
