,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
236,Total.Flow,8/19/2016,20,0.123683333,GPM,BuildingA,8/19/2016,6,Weekend,8/19/2016 20:00
237,Total.Flow,8/19/2016,21,0.187016667,GPM,BuildingA,8/19/2016,6,Weekend,8/19/2016 21:00
238,Total.Flow,8/19/2016,22,0.06235,GPM,BuildingA,8/19/2016,6,Weekend,8/19/2016 22:00
239,Total.Flow,8/19/2016,23,0.012266667,GPM,BuildingA,8/19/2016,6,Weekend,8/19/2016 23:00
240,Total.Flow,8/20/2016,0,0.024933333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 0:00
241,Total.Flow,8/20/2016,1,0.024733333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 1:00
242,Total.Flow,8/20/2016,2,0,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 2:00
243,Total.Flow,8/20/2016,3,0.012683333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 3:00
244,Total.Flow,8/20/2016,4,0.0372,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 4:00
245,Total.Flow,8/20/2016,5,0,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 5:00
246,Total.Flow,8/20/2016,6,0.037833333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 6:00
247,Total.Flow,8/20/2016,7,0.536566667,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 7:00
248,Total.Flow,8/20/2016,8,0.8717,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 8:00
249,Total.Flow,8/20/2016,9,0.5364,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 9:00
250,Total.Flow,8/20/2016,10,0.212,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 10:00
251,Total.Flow,8/20/2016,11,0.13715,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 11:00
252,Total.Flow,8/20/2016,12,0.061716667,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 12:00
253,Total.Flow,8/20/2016,13,0.149633333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 13:00
254,Total.Flow,8/20/2016,14,0.1623,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 14:00
255,Total.Flow,8/20/2016,15,0.0372,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 15:00
256,Total.Flow,8/20/2016,16,0.012683333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 16:00
257,Total.Flow,8/20/2016,17,0.012266667,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 17:00
258,Total.Flow,8/20/2016,18,0.210766667,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 18:00
259,Total.Flow,8/20/2016,19,0.24915,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 19:00
260,Total.Flow,8/20/2016,20,0.2124,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 20:00
261,Total.Flow,8/20/2016,21,0.274583333,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 21:00
262,Total.Flow,8/20/2016,22,0.18725,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 22:00
263,Total.Flow,8/20/2016,23,0.0374,GPM,BuildingA,8/20/2016,7,Weekend,8/20/2016 23:00
264,Total.Flow,8/21/2016,0,0.02515,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 0:00
265,Total.Flow,8/21/2016,1,0,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 1:00
266,Total.Flow,8/21/2016,2,0.037616667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 2:00
267,Total.Flow,8/21/2016,3,0.012466667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 3:00
268,Total.Flow,8/21/2016,4,0,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 4:00
269,Total.Flow,8/21/2016,5,0.137366667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 5:00
270,Total.Flow,8/21/2016,6,0.54995,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 6:00
271,Total.Flow,8/21/2016,7,0.261616667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 7:00
272,Total.Flow,8/21/2016,8,0.6477,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 8:00
273,Total.Flow,8/21/2016,9,0.286783333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 9:00
274,Total.Flow,8/21/2016,10,0.199283333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 10:00
275,Total.Flow,8/21/2016,11,0.086866667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 11:00
276,Total.Flow,8/21/2016,12,0.212383333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 12:00
277,Total.Flow,8/21/2016,13,0.14985,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 13:00
278,Total.Flow,8/21/2016,14,0.024933333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 14:00
279,Total.Flow,8/21/2016,15,0.062766667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 15:00
280,Total.Flow,8/21/2016,16,0.049883333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 16:00
281,Total.Flow,8/21/2016,17,0.336216667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 17:00
282,Total.Flow,8/21/2016,18,0.100183333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 18:00
283,Total.Flow,8/21/2016,19,0.086866667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 19:00
284,Total.Flow,8/21/2016,20,0.175,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 20:00
285,Total.Flow,8/21/2016,21,0.250433333,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 21:00
286,Total.Flow,8/21/2016,22,0.211366667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 22:00
287,Total.Flow,8/21/2016,23,0.037416667,GPM,BuildingA,8/21/2016,1,Weekday,8/21/2016 23:00
288,Total.Flow,8/22/2016,0,0,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 0:00
289,Total.Flow,8/22/2016,1,0.012266667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 1:00
290,Total.Flow,8/22/2016,2,0,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 2:00
291,Total.Flow,8/22/2016,3,0.14965,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 3:00
292,Total.Flow,8/22/2016,4,0.024933333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 4:00
293,Total.Flow,8/22/2016,5,0.162316667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 5:00
294,Total.Flow,8/22/2016,6,0.1247,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 6:00
295,Total.Flow,8/22/2016,7,0.24875,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 7:00
296,Total.Flow,8/22/2016,8,0.0372,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 8:00
297,Total.Flow,8/22/2016,9,0.075033333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 9:00
298,Total.Flow,8/22/2016,10,0.199733333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 10:00
299,Total.Flow,8/22/2016,11,0.137383333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 11:00
300,Total.Flow,8/22/2016,12,0.099966667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 12:00
301,Total.Flow,8/22/2016,13,0.1249,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 13:00
302,Total.Flow,8/22/2016,14,0.224433333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 14:00
303,Total.Flow,8/22/2016,15,0.286166667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 15:00
304,Total.Flow,8/22/2016,16,0.07565,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 16:00
305,Total.Flow,8/22/2016,17,0.049866667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 17:00
306,Total.Flow,8/22/2016,18,0.049883333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 18:00
307,Total.Flow,8/22/2016,19,0.198866667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 19:00
308,Total.Flow,8/22/2016,20,0.200133333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 20:00
309,Total.Flow,8/22/2016,21,0.149616667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 21:00
310,Total.Flow,8/22/2016,22,0.062333333,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 22:00
311,Total.Flow,8/22/2016,23,0.012466667,GPM,BuildingA,8/22/2016,2,Weekday,8/22/2016 23:00
312,Total.Flow,8/23/2016,0,0.037616667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 0:00
313,Total.Flow,8/23/2016,1,0.012683333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 1:00
314,Total.Flow,8/23/2016,2,0,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 2:00
315,Total.Flow,8/23/2016,3,0.149016667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 3:00
316,Total.Flow,8/23/2016,4,0.024733333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 4:00
317,Total.Flow,8/23/2016,5,0.012266667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 5:00
318,Total.Flow,8/23/2016,6,0.248933333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 6:00
319,Total.Flow,8/23/2016,7,0.486883333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 7:00
320,Total.Flow,8/23/2016,8,0.199316667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 8:00
321,Total.Flow,8/23/2016,9,0.28635,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 9:00
322,Total.Flow,8/23/2016,10,0.287833333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 10:00
323,Total.Flow,8/23/2016,11,0.111816667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 11:00
324,Total.Flow,8/23/2016,12,0.237333333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 12:00
325,Total.Flow,8/23/2016,13,0.136533333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 13:00
326,Total.Flow,8/23/2016,14,0.075033333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 14:00
327,Total.Flow,8/23/2016,15,0.02495,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 15:00
328,Total.Flow,8/23/2016,16,0.037833333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 16:00
329,Total.Flow,8/23/2016,17,0.06255,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 17:00
330,Total.Flow,8/23/2016,18,0.16275,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 18:00
331,Total.Flow,8/23/2016,19,0.199116667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 19:00
332,Total.Flow,8/23/2016,20,0.3743,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 20:00
333,Total.Flow,8/23/2016,21,0.199283333,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 21:00
334,Total.Flow,8/23/2016,22,0.037216667,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 22:00
335,Total.Flow,8/23/2016,23,0,GPM,BuildingA,8/23/2016,3,Weekday,8/23/2016 23:00
336,Total.Flow,8/24/2016,0,0,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 0:00
337,Total.Flow,8/24/2016,1,0,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 1:00
338,Total.Flow,8/24/2016,2,0.012466667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 2:00
339,Total.Flow,8/24/2016,3,0.161466667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 3:00
340,Total.Flow,8/24/2016,4,0.037616667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 4:00
341,Total.Flow,8/24/2016,5,0.09975,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 5:00
342,Total.Flow,8/24/2016,6,0.162516667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 6:00
343,Total.Flow,8/24/2016,7,0.4229,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 7:00
344,Total.Flow,8/24/2016,8,0.648783333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 8:00
345,Total.Flow,8/24/2016,9,0.385683333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 9:00
346,Total.Flow,8/24/2016,10,0.3988,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 10:00
347,Total.Flow,8/24/2016,11,0.088333333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 11:00
348,Total.Flow,8/24/2016,12,0.27475,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 12:00
349,Total.Flow,8/24/2016,13,0.349733333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 13:00
350,Total.Flow,8/24/2016,14,0.286583333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 14:00
351,Total.Flow,8/24/2016,15,0.173733333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 15:00
352,Total.Flow,8/24/2016,16,0.07545,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 16:00
353,Total.Flow,8/24/2016,17,0.024533333,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 17:00
354,Total.Flow,8/24/2016,18,0.037616667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 18:00
355,Total.Flow,8/24/2016,19,0.12385,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 19:00
356,Total.Flow,8/24/2016,20,0.21115,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 20:00
357,Total.Flow,8/24/2016,21,0.18322449,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 21:00
358,Total.Flow,8/24/2016,22,0.062566667,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 22:00
359,Total.Flow,8/24/2016,23,0,GPM,BuildingA,8/24/2016,4,Weekday,8/24/2016 23:00
360,Total.Flow,8/25/2016,0,0.024733333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 0:00
361,Total.Flow,8/25/2016,1,0,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 1:00
362,Total.Flow,8/25/2016,2,0.012683333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 2:00
363,Total.Flow,8/25/2016,3,0,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 3:00
364,Total.Flow,8/25/2016,4,0.02535,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 4:00
365,Total.Flow,8/25/2016,5,0.236683333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 5:00
366,Total.Flow,8/25/2016,6,0.161266667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 6:00
367,Total.Flow,8/25/2016,7,0.162516667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 7:00
368,Total.Flow,8/25/2016,8,0.411266667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 8:00
369,Total.Flow,8/25/2016,9,0.17375,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 9:00
370,Total.Flow,8/25/2016,10,0.0374,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 10:00
371,Total.Flow,8/25/2016,11,0.099533333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 11:00
372,Total.Flow,8/25/2016,12,0.050083333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 12:00
373,Total.Flow,8/25/2016,13,0.111816667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 13:00
374,Total.Flow,8/25/2016,14,0.099766667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 14:00
375,Total.Flow,8/25/2016,15,0.162316667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 15:00
376,Total.Flow,8/25/2016,16,0.13675,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 16:00
377,Total.Flow,8/25/2016,17,0.175416667,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 17:00
378,Total.Flow,8/25/2016,18,0.149233333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 18:00
379,Total.Flow,8/25/2016,19,0.112033333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 19:00
380,Total.Flow,8/25/2016,20,0.086883333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 20:00
381,Total.Flow,8/25/2016,21,0.198883333,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 21:00
382,Total.Flow,8/25/2016,22,0,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 22:00
383,Total.Flow,8/25/2016,23,0,GPM,BuildingA,8/25/2016,5,Weekday,8/25/2016 23:00
384,Total.Flow,8/26/2016,0,0.012683333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 0:00
385,Total.Flow,8/26/2016,1,0,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 1:00
386,Total.Flow,8/26/2016,2,0.037616667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 2:00
387,Total.Flow,8/26/2016,3,0.037616667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 3:00
388,Total.Flow,8/26/2016,4,0.15025,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 4:00
389,Total.Flow,8/26/2016,5,0.286583333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 5:00
390,Total.Flow,8/26/2016,6,0.012466667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 6:00
391,Total.Flow,8/26/2016,7,0.374066667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 7:00
392,Total.Flow,8/26/2016,8,0.312183333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 8:00
393,Total.Flow,8/26/2016,9,0.22315,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 9:00
394,Total.Flow,8/26/2016,10,0.024733333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 10:00
395,Total.Flow,8/26/2016,11,0.037616667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 11:00
396,Total.Flow,8/26/2016,12,0.099966667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 12:00
397,Total.Flow,8/26/2016,13,0.4368,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 13:00
398,Total.Flow,8/26/2016,14,0.087083333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 14:00
399,Total.Flow,8/26/2016,15,0.075016667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 15:00
400,Total.Flow,8/26/2016,16,0,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 16:00
401,Total.Flow,8/26/2016,17,0.1247,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 17:00
402,Total.Flow,8/26/2016,18,0.2124,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 18:00
403,Total.Flow,8/26/2016,19,0.236283333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 19:00
404,Total.Flow,8/26/2016,20,0.062766667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 20:00
405,Total.Flow,8/26/2016,21,0.299883333,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 21:00
406,Total.Flow,8/26/2016,22,0.0374,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 22:00
407,Total.Flow,8/26/2016,23,0.012466667,GPM,BuildingA,8/26/2016,6,Weekend,8/26/2016 23:00
408,Total.Flow,8/27/2016,0,0,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 0:00
409,Total.Flow,8/27/2016,1,0.012466667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 1:00
410,Total.Flow,8/27/2016,2,0,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 2:00
411,Total.Flow,8/27/2016,3,0,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 3:00
412,Total.Flow,8/27/2016,4,0,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 4:00
413,Total.Flow,8/27/2016,5,0.17455,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 5:00
414,Total.Flow,8/27/2016,6,0.024533333,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 6:00
415,Total.Flow,8/27/2016,7,0.012466667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 7:00
416,Total.Flow,8/27/2016,8,0.262266667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 8:00
417,Total.Flow,8/27/2016,9,0.299466667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 9:00
418,Total.Flow,8/27/2016,10,0.161916667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 10:00
419,Total.Flow,8/27/2016,11,0.386533333,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 11:00
420,Total.Flow,8/27/2016,12,0.1245,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 12:00
421,Total.Flow,8/27/2016,13,0.087283333,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 13:00
422,Total.Flow,8/27/2016,14,0.02515,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 14:00
423,Total.Flow,8/27/2016,15,0.049866667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 15:00
424,Total.Flow,8/27/2016,16,0.124266667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 16:00
425,Total.Flow,8/27/2016,17,0.149216667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 17:00
426,Total.Flow,8/27/2016,18,0.0372,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 18:00
427,Total.Flow,8/27/2016,19,0.186816667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 19:00
428,Total.Flow,8/27/2016,20,0.112666667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 20:00
429,Total.Flow,8/27/2016,21,0.150066667,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 21:00
430,Total.Flow,8/27/2016,22,0.049683333,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 22:00
431,Total.Flow,8/27/2016,23,0.024733333,GPM,BuildingA,8/27/2016,7,Weekend,8/27/2016 23:00
432,Total.Flow,8/28/2016,0,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 0:00
433,Total.Flow,8/28/2016,1,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 1:00
434,Total.Flow,8/28/2016,2,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 2:00
435,Total.Flow,8/28/2016,3,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 3:00
436,Total.Flow,8/28/2016,4,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 4:00
437,Total.Flow,8/28/2016,5,0,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 5:00
438,Total.Flow,8/28/2016,6,0.137183333,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 6:00
439,Total.Flow,8/28/2016,7,0.037416667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 7:00
440,Total.Flow,8/28/2016,8,0.536166667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 8:00
441,Total.Flow,8/28/2016,9,0.237533333,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 9:00
442,Total.Flow,8/28/2016,10,0.187683333,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 10:00
443,Total.Flow,8/28/2016,11,0.148816667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 11:00
444,Total.Flow,8/28/2016,12,0.23795,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 12:00
445,Total.Flow,8/28/2016,13,0.13715,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 13:00
446,Total.Flow,8/28/2016,14,0.012466667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 14:00
447,Total.Flow,8/28/2016,15,0.0871,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 15:00
448,Total.Flow,8/28/2016,16,0.137583333,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 16:00
449,Total.Flow,8/28/2016,17,0.099316667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 17:00
450,Total.Flow,8/28/2016,18,0.249166667,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 18:00
451,Total.Flow,8/28/2016,19,0.23735,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 19:00
452,Total.Flow,8/28/2016,20,0.175,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 20:00
453,Total.Flow,8/28/2016,21,0.22465,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 21:00
454,Total.Flow,8/28/2016,22,0.06215,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 22:00
455,Total.Flow,8/28/2016,23,0.024733333,GPM,BuildingA,8/28/2016,1,Weekday,8/28/2016 23:00
456,Total.Flow,8/29/2016,0,0.024933333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 0:00
457,Total.Flow,8/29/2016,1,0,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 1:00
458,Total.Flow,8/29/2016,2,0,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 2:00
459,Total.Flow,8/29/2016,3,0.012466667,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 3:00
460,Total.Flow,8/29/2016,4,0,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 4:00
461,Total.Flow,8/29/2016,5,0.049666667,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 5:00
462,Total.Flow,8/29/2016,6,0.212183333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 6:00
463,Total.Flow,8/29/2016,7,0.049683333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 7:00
464,Total.Flow,8/29/2016,8,0.337716667,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 8:00
465,Total.Flow,8/29/2016,9,0.287,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 9:00
466,Total.Flow,8/29/2016,10,0.248766667,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 10:00
467,Total.Flow,8/29/2016,11,0.2116,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 11:00
468,Total.Flow,8/29/2016,12,0.200533333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 12:00
469,Total.Flow,8/29/2016,13,0.1114,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 13:00
470,Total.Flow,8/29/2016,14,0.02515,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 14:00
471,Total.Flow,8/29/2016,15,0.037616667,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 15:00
472,Total.Flow,8/29/2016,16,0.049883333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 16:00
473,Total.Flow,8/29/2016,17,0.100183333,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 17:00
474,Total.Flow,8/29/2016,18,0.06235,GPM,BuildingA,8/29/2016,2,Weekday,8/29/2016 18:00
