,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
77,2015-04-21,276,1490.0,24,660.0000000000001,7,0.44295302013422827,sunset
78,2015-04-22,276,1689.9999999999998,24,790.0000000000001,7,0.4674556213017752,sunset
79,2015-04-23,276,1760.0000000000005,24,840.0,7,0.4772727272727272,sunset
80,2015-04-24,276,1650.0,24,710.0,8,0.4303030303030303,sunset
81,2015-04-25,276,1780.0000000000005,24,640.0000000000001,10,0.35955056179775274,sunset
82,2015-04-28,276,1590.0000000000002,24,840.0000000000001,8,0.5283018867924528,sunset
83,2015-04-29,276,1579.95,24,639.95,7,0.4050444634323871,sunset
84,2015-04-30,276,1610.0,24,760.0,7,0.4720496894409938,sunset
85,2015-05-01,276,1649.9999999999998,24,700.0,7,0.42424242424242425,sunset
86,2015-05-02,276,1920.0,24,830.0000000000001,9,0.43229166666666674,sunset
87,2015-05-05,276,1670.0000000000002,24,580.0,20,0.34730538922155685,sunset
88,2015-05-06,276,1529.9999999999998,24,780.0,8,0.5098039215686275,sunset
89,2015-05-07,276,1459.9,24,709.9,7,0.4862661826152476,sunset
90,2015-05-08,276,1510.0,24,730.0000000000001,8,0.48344370860927155,sunset
91,2015-05-09,276,1450.05,24,450.0,13,0.31033412640943414,sunset
92,2015-05-12,276,1500.0,24,580.0000000000001,8,0.3866666666666667,sunset
93,2015-05-13,276,1580.0500000000002,24,690.0000000000001,7,0.43669504129616155,sunset
94,2015-05-14,276,1360.1000000000001,24,610.0,7,0.4484964340857289,sunset
95,2015-05-15,276,1419.9999999999998,24,570.0,7,0.4014084507042254,sunset
96,2015-05-16,276,1470.0000000000002,24,489.99999999999994,10,0.33333333333333326,sunset
97,2015-05-26,276,1739.9,24,769.9499999999999,8,0.4425254324961204,sunset
98,2015-05-27,276,1610.0999999999997,24,650.0,8,0.40370163343891696,sunset
99,2015-05-28,276,1459.9000000000003,24,670.0000000000001,7,0.45893554353037874,sunset
100,2015-05-29,276,1350.0,24,610.0,7,0.45185185185185184,sunset
101,2015-05-30,276,1769.9000000000005,24,649.9,9,0.3671958867732639,sunset
102,2015-06-02,276,1440.05,24,490.00000000000006,7,0.3402659629873963,sunset
103,2015-06-03,276,1540.0,24,660.0,7,0.42857142857142855,sunset
104,2015-06-04,276,1350.0500000000004,24,540.0,7,0.3999851857338616,sunset
105,2015-06-05,276,1300.55,24,650.0,8,0.49978855099765485,sunset
106,2015-06-06,276,1510.0,24,490.00000000000006,11,0.3245033112582782,sunset
107,2015-06-09,276,1250.0,24,480.0,7,0.384,sunset
108,2015-06-10,276,1239.6999999999998,24,540.0,8,0.4355892554650319,sunset
109,2015-06-11,276,1610.0000000000002,24,560.0,7,0.34782608695652173,sunset
110,2015-06-12,276,1330.0,24,550.0,8,0.41353383458646614,sunset
111,2015-06-13,276,1539.9999999999998,24,460.00000000000006,11,0.2987012987012988,sunset
112,2015-06-16,276,1599.9999999999995,24,590.0,7,0.3687500000000001,sunset
113,2015-06-17,276,1310.0500000000002,24,480.0,7,0.3663982290752261,sunset
114,2015-06-18,276,1390.0000000000002,24,480.0,7,0.34532374100719415,sunset
115,2015-06-19,276,1259.9999999999998,24,470.00000000000006,7,0.37301587301587313,sunset
116,2015-06-20,276,1770.0000000000002,24,680.0,11,0.38418079096045193,sunset
117,2015-06-23,276,1450.1500000000005,24,500.00000000000006,7,0.34479191807744014,sunset
118,2015-06-24,276,1280.0,24,550.0000000000001,7,0.42968750000000006,sunset
119,2015-06-25,276,1200.0,24,450.00000000000006,8,0.37500000000000006,sunset
120,2015-06-26,276,1400.0,24,489.99999999999994,7,0.35,sunset
121,2015-06-27,276,1410.0,24,480.0,9,0.3404255319148936,sunset
122,2015-06-30,276,1130.0000000000002,24,470.00000000000006,8,0.415929203539823,sunset
123,2015-07-01,276,1080.0,24,440.0,7,0.4074074074074074,sunset
124,2015-07-02,276,1449.9999999999998,24,559.9999999999999,8,0.38620689655172413,sunset
125,2015-07-07,276,1150.0,24,370.0,8,0.3217391304347826,sunset
126,2015-07-08,276,1140.0,24,420.00000000000006,8,0.368421052631579,sunset
127,2015-07-09,276,1040.5,24,430.0,6,0.4132628543969246,sunset
128,2015-07-10,276,1110.0,24,470.00000000000006,7,0.42342342342342343,sunset
129,2015-07-11,276,1170.0000000000002,24,340.0,12,0.29059829059829057,sunset
130,2015-07-14,276,1089.9999999999998,24,390.00000000000006,8,0.35779816513761475,sunset
131,2015-07-15,276,920.0500000000003,24,380.0,7,0.41302103146568103,sunset
132,2015-07-16,276,1180.0,24,490.00000000000006,6,0.41525423728813565,sunset
133,2015-07-17,276,1070.0,24,400.0,6,0.3738317757009346,sunset
134,2015-07-18,276,1330.0000000000005,24,380.00000000000006,11,0.28571428571428564,sunset
135,2015-07-21,276,1210.0,24,480.0,7,0.396694214876033,sunset
136,2015-07-22,276,1190.0000000000005,24,520.0000000000001,7,0.43697478991596633,sunset
137,2015-07-23,276,1060.0,24,430.0,6,0.40566037735849053,sunset
138,2015-07-24,276,1280.0,24,429.99999999999994,7,0.3359375,sunset
139,2015-07-25,276,1420.0,24,530.0,12,0.3732394366197183,sunset
140,2015-07-28,276,1520.0,24,640.0,8,0.42105263157894735,sunset
141,2015-07-29,276,1210.0,24,480.0,6,0.396694214876033,sunset
142,2015-07-30,276,1209.9999999999998,24,490.00000000000006,8,0.4049586776859505,sunset
143,2015-07-31,276,1200.0000000000002,24,530.0,7,0.4416666666666666,sunset
144,2015-08-01,276,1089.9999999999998,24,380.00000000000006,10,0.34862385321100925,sunset
145,2015-08-04,276,990.0500000000002,24,410.00000000000006,7,0.4141204989646987,sunset
146,2015-08-05,276,1140.0000000000002,24,510.0,7,0.44736842105263147,sunset
147,2015-08-06,276,1030.0,24,460.0,7,0.4466019417475728,sunset
148,2015-08-07,276,1180.0,24,510.0,7,0.43220338983050843,sunset
149,2015-08-08,276,1170.0000000000002,24,400.00000000000006,12,0.3418803418803419,sunset
150,2015-08-11,276,1110.0,24,480.0,7,0.43243243243243246,sunset
151,2015-08-12,276,989.9999999999998,24,440.0,7,0.44444444444444453,sunset
152,2015-08-13,276,1160.0000000000002,24,530.0,7,0.4568965517241379,sunset
153,2015-08-14,276,1100.0000000000002,24,430.0,8,0.3909090909090909,sunset
154,2015-08-15,276,1380.0,24,429.99999999999994,11,0.3115942028985507,sunset
155,2015-08-18,276,1000.0000000000001,24,470.00000000000006,7,0.47000000000000003,sunset
156,2015-08-19,276,999.9999999999999,24,470.00000000000006,7,0.4700000000000001,sunset
157,2015-08-20,276,1130.0000000000005,24,520.0000000000001,7,0.4601769911504424,sunset
158,2015-08-21,276,1160.0000000000002,24,470.00000000000006,8,0.4051724137931034,sunset
159,2015-08-22,276,1289.9999999999998,24,450.0,10,0.34883720930232565,sunset
160,2015-08-25,276,1410.0500000000002,24,570.0000000000001,7,0.4042409843622567,sunset
161,2015-08-26,276,1349.9999999999995,24,650.0,7,0.4814814814814817,sunset
162,2015-08-27,276,1240.0,24,550.0,7,0.44354838709677413,sunset
163,2015-08-28,276,1350.0,24,580.0000000000001,6,0.4296296296296297,sunset
164,2015-08-29,276,1280.0000000000002,24,430.00000000000006,12,0.3359375,sunset
165,2015-09-01,276,1500.0,24,640.0000000000001,6,0.4266666666666667,sunset
166,2015-09-02,276,1229.9999999999998,24,600.0,7,0.4878048780487806,sunset
167,2015-09-03,276,1310.0,24,560.0,7,0.4274809160305344,sunset
168,2015-09-04,276,1450.0,24,610.0000000000001,7,0.4206896551724138,sunset
169,2015-09-05,276,1329.9499999999998,24,400.0,10,0.3007631865859619,sunset
170,2015-09-08,276,1130.0499999999995,24,410.00000000000006,7,0.3628158046104157,sunset
171,2015-09-09,276,1180.0,24,460.0,7,0.3898305084745763,sunset
172,2015-09-10,276,1300.0,24,520.0,7,0.39999999999999997,sunset
173,2015-09-11,276,1219.9999999999998,24,489.99999999999994,7,0.40163934426229514,sunset
174,2015-09-12,276,1350.0000000000002,24,380.0,11,0.28148148148148144,sunset
175,2015-09-15,276,1440.0,24,550.0000000000001,6,0.3819444444444445,sunset
176,2015-09-16,276,1300.0000000000002,24,590.0,7,0.4538461538461538,sunset
177,2015-09-17,276,1310.0000000000002,24,670.0000000000001,7,0.5114503816793893,sunset
178,2015-09-18,276,1279.9999999999998,24,540.0,6,0.4218750000000001,sunset
179,2015-09-19,276,1519.9500000000003,24,480.0,11,0.3157998618375604,sunset
180,2015-09-22,276,1409.9999999999998,24,610.0000000000001,7,0.43262411347517743,sunset
181,2015-09-23,276,1360.0,24,530.0,7,0.3897058823529412,sunset
182,2015-09-24,276,1209.9999999999998,24,429.99999999999994,6,0.3553719008264463,sunset
183,2015-09-25,276,1260.0500000000002,24,570.0,7,0.45236300146819564,sunset
184,2015-09-26,276,1580.0,24,500.00000000000006,10,0.31645569620253167,sunset
185,2015-09-29,276,1370.0000000000002,24,660.0,8,0.4817518248175182,sunset
186,2015-09-30,276,1549.9999999999998,24,690.0000000000001,7,0.4451612903225808,sunset
187,2015-10-01,276,1509.9999999999995,24,630.0000000000001,8,0.4172185430463578,sunset
188,2015-10-02,276,1320.0,24,450.0,8,0.3409090909090909,sunset
189,2015-10-03,276,1460.0000000000002,24,480.0,11,0.3287671232876712,sunset
190,2015-10-06,276,1480.0,24,590.0,7,0.39864864864864863,sunset
191,2015-10-07,276,1300.0000000000002,24,560.0,6,0.4307692307692307,sunset
192,2015-10-08,276,1330.0,24,530.0,7,0.39849624060150374,sunset
193,2015-10-09,276,1239.9999999999998,24,540.0,7,0.435483870967742,sunset
194,2015-10-10,276,1550.0000000000002,24,520.0000000000001,12,0.33548387096774196,sunset
195,2015-10-13,276,1449.9499999999998,24,560.0,6,0.38622021449015487,sunset
196,2015-10-14,276,1299.9499999999998,24,489.95,7,0.3768991115042887,sunset
197,2015-10-15,276,1490.0,24,650.0,7,0.43624161073825507,sunset
198,2015-10-16,276,1359.9999999999995,24,590.0,7,0.43382352941176483,sunset
199,2015-10-17,276,1770.0500000000002,24,660.0,11,0.3728708228581113,sunset
200,2015-10-20,276,1729.9999999999998,24,610.0,7,0.3526011560693642,sunset
201,2015-10-21,276,1319.9499999999998,24,570.0,7,0.43183453918709047,sunset
202,2015-10-22,276,1549.9999999999998,24,700.0,7,0.4516129032258065,sunset
203,2015-10-23,276,1450.0000000000002,24,750.0,7,0.5172413793103448,sunset
204,2015-10-24,276,1920.0000000000005,24,740.0000000000001,11,0.38541666666666663,sunset
205,2015-10-28,276,1529.9999999999995,24,660.0,7,0.431372549019608,sunset
206,2015-10-29,276,1459.8500000000004,24,620.0000000000001,6,0.42470116792821183,sunset
207,2015-10-30,276,1400.0,24,580.0,7,0.41428571428571426,sunset
208,2015-10-31,276,1940.15,24,690.0,11,0.35564260495322525,sunset
209,2015-11-03,276,1629.9999999999995,24,740.0000000000001,7,0.45398773006134996,sunset
210,2015-11-04,276,1540.0,24,670.0000000000001,6,0.4350649350649351,sunset
211,2015-11-05,276,1649.9999999999998,24,700.0000000000001,7,0.42424242424242437,sunset
212,2015-11-06,276,1589.9999999999998,24,760.0000000000001,7,0.4779874213836479,sunset
213,2015-11-07,276,1800.0,24,610.0000000000001,12,0.3388888888888889,sunset
214,2015-11-10,276,1599.9999999999998,24,680.0,7,0.42500000000000004,sunset
215,2015-11-12,276,1640.0000000000002,24,640.0,7,0.39024390243902435,sunset
216,2015-11-13,276,1420.0500000000002,24,630.0,7,0.4436463504806168,sunset
217,2015-11-17,276,1770.05,24,750.0000000000001,7,0.42371684415694477,sunset
218,2015-11-18,276,1619.9999999999998,24,710.0,7,0.43827160493827166,sunset
219,2015-11-19,276,1510.0,24,660.0000000000001,7,0.43708609271523186,sunset
220,2015-11-20,276,1660.0000000000005,24,650.0,7,0.3915662650602409,sunset
221,2015-11-21,276,1980.05,24,730.0000000000001,10,0.36867755864750895,sunset
222,2015-11-24,276,1670.0,24,690.0,7,0.4131736526946108,sunset
223,2015-11-25,276,1760.0000000000002,24,560.0,7,0.3181818181818182,sunset
224,2015-11-27,276,1320.0000000000002,24,410.0,9,0.31060606060606055,sunset
225,2015-11-28,276,1730.0000000000007,24,650.0000000000001,10,0.3757225433526011,sunset
226,2015-12-01,276,1639.9999999999998,24,750.0000000000001,7,0.45731707317073184,sunset
227,2015-12-02,276,1530.0,24,700.0000000000001,7,0.4575163398692811,sunset
228,2015-12-03,276,1580.0,24,710.0,7,0.449367088607595,sunset
229,2015-12-04,276,1639.85,24,649.85,7,0.3962862456932037,sunset
230,2015-12-05,276,1780.0,24,559.9999999999999,12,0.31460674157303364,sunset
231,2015-12-08,276,1320.0,24,480.0,7,0.36363636363636365,sunset
232,2015-12-09,276,1290.0000000000002,24,590.0,7,0.45736434108527124,sunset
233,2015-12-10,276,1420.0500000000002,24,510.0,8,0.3591422837224041,sunset
234,2015-12-11,276,1530.0,24,590.0,7,0.38562091503267976,sunset
235,2015-12-12,276,2330.0,24,670.0000000000001,17,0.28755364806866957,sunset
236,2015-12-15,276,1349.9999999999998,24,520.0,6,0.38518518518518524,sunset
237,2015-12-16,276,1480.0000000000002,24,640.0000000000001,6,0.4324324324324324,sunset
238,2015-12-17,276,1479.9999999999998,24,670.0,6,0.45270270270270274,sunset
239,2015-12-18,276,1380.0,24,510.0,7,0.3695652173913043,sunset
240,2015-12-19,276,1360.0000000000002,24,500.00000000000006,11,0.3676470588235294,sunset
241,2015-12-22,276,1260.0000000000005,24,390.0,6,0.3095238095238094,sunset
242,2015-12-23,276,1199.9999999999998,24,350.0,8,0.2916666666666667,sunset
243,2015-12-24,276,990.0,24,310.00000000000006,12,0.3131313131313132,sunset
244,2015-12-26,276,910.0000000000001,24,250.00000000000003,11,0.27472527472527475,sunset
245,2015-12-29,276,880.0500000000001,24,240.05,17,0.27276859269359693,sunset
246,2015-12-30,276,1249.9999999999998,24,440.0,8,0.3520000000000001,sunset
247,2015-12-31,276,1730.0,24,550.0000000000001,14,0.31791907514450873,sunset
248,2016-01-02,276,1480.0,24,440.0,14,0.29729729729729726,sunset
249,2016-01-05,276,1509.9999999999998,24,540.0,7,0.35761589403973515,sunset
250,2016-01-06,276,1749.9999999999998,24,730.0000000000001,7,0.4171428571428572,sunset
251,2016-01-07,276,1490.0,24,570.0,7,0.3825503355704698,sunset
252,2016-01-08,276,1350.0000000000002,24,430.00000000000006,6,0.31851851851851853,sunset
253,2016-01-09,276,1790.0,24,630.0000000000001,11,0.3519553072625699,sunset
254,2016-01-12,276,1570.0,24,640.0000000000001,7,0.40764331210191085,sunset
255,2016-01-13,276,1509.9499999999998,24,680.0,7,0.4503460379482765,sunset
256,2016-01-14,276,1630.0,24,670.0000000000001,6,0.4110429447852761,sunset
257,2016-01-15,276,1559.9999999999998,24,630.0,7,0.4038461538461539,sunset
258,2016-01-16,276,2070.0000000000005,24,740.0,11,0.35748792270531393,sunset
259,2016-01-19,276,1569.9999999999998,24,520.0000000000001,7,0.33121019108280264,sunset
260,2016-01-20,276,1680.0,24,519.95,6,0.30949404761904764,sunset
261,2016-01-21,276,1460.0,24,530.0,7,0.36301369863013705,sunset
262,2016-01-22,276,1450.1,24,520.0000000000001,7,0.3585959588993863,sunset
263,2016-01-23,276,1569.9999999999998,24,470.00000000000006,11,0.2993630573248408,sunset
264,2016-01-26,276,1459.9999999999998,24,489.99999999999994,6,0.33561643835616445,sunset
265,2016-01-27,276,1470.0,24,550.0000000000001,6,0.3741496598639456,sunset
266,2016-01-28,276,1599.9999999999998,24,590.0,6,0.3687500000000001,sunset
267,2016-01-29,276,1499.9500000000003,24,600.0,6,0.4000133337777925,sunset
268,2016-01-30,276,1819.9999999999998,24,660.0000000000001,12,0.36263736263736274,sunset
269,2016-02-02,276,1679.9999999999998,24,560.0,7,0.33333333333333337,sunset
270,2016-02-03,276,1620.0,24,520.0000000000001,6,0.3209876543209877,sunset
271,2016-02-04,276,1709.9999999999998,24,670.0000000000001,7,0.3918128654970761,sunset
272,2016-02-05,276,1549.9,24,589.9,7,0.38060520033550554,sunset
273,2016-02-06,276,1950.0,24,660.0,10,0.3384615384615385,sunset
274,2016-02-09,276,1540.0,24,649.9999999999999,7,0.422077922077922,sunset
275,2016-02-10,276,1570.0,24,630.0,7,0.40127388535031844,sunset
276,2016-02-11,276,1470.0000000000002,24,610.0000000000001,7,0.4149659863945578,sunset
277,2016-02-12,276,1560.0,24,600.0,7,0.38461538461538464,sunset
278,2016-02-13,276,1660.0,24,630.0000000000001,11,0.3795180722891567,sunset
279,2016-02-16,276,1689.9999999999998,24,570.0,20,0.33727810650887574,sunset
280,2016-02-17,276,1409.9,24,569.95,6,0.40424852826441593,sunset
281,2016-02-18,276,1330.0,24,510.0,7,0.38345864661654133,sunset
282,2016-02-19,276,1530.0,24,610.0000000000001,7,0.39869281045751637,sunset
283,2016-02-20,276,1770.0,24,590.0,11,0.33333333333333337,sunset
284,2016-02-23,276,1659.9999999999998,24,630.0,6,0.3795180722891567,sunset
285,2016-02-24,276,1440.0000000000002,24,550.0000000000001,8,0.3819444444444444,sunset
286,2016-02-25,276,1570.1999999999996,24,600.1,7,0.38218061393453073,sunset
287,2016-02-26,276,1469.9999999999998,24,530.0,6,0.3605442176870749,sunset
288,2016-02-27,276,1760.0,24,670.0000000000001,12,0.38068181818181823,sunset
289,2016-03-01,276,1580.0,24,560.0,6,0.3544303797468355,sunset
290,2016-03-02,276,1620.0000000000005,24,570.0,7,0.35185185185185175,sunset
291,2016-03-03,276,1550.0,24,530.0,7,0.3419354838709678,sunset
292,2016-03-04,276,1590.0,24,550.0000000000001,6,0.3459119496855346,sunset
293,2016-03-05,276,1820.0000000000005,24,670.0000000000001,11,0.3681318681318681,sunset
294,2016-03-08,276,1569.9999999999998,24,570.0,8,0.36305732484076436,sunset
295,2016-03-09,276,1430.0000000000005,24,490.00000000000006,7,0.3426573426573426,sunset
296,2016-03-10,276,1500.0,24,580.0000000000001,7,0.3866666666666667,sunset
297,2016-03-11,276,1479.9999999999998,24,570.0,8,0.3851351351351352,sunset
298,2016-03-12,276,1670.0500000000004,24,510.0,14,0.3053800784407652,sunset
299,2016-03-15,276,1869.9999999999998,24,560.0,8,0.29946524064171126,sunset
300,2016-03-16,276,1510.0500000000002,24,520.0000000000001,8,0.3443594582960829,sunset
301,2016-03-17,276,1850.0,24,770.0,7,0.41621621621621624,sunset
302,2016-03-18,276,1590.0,24,490.05,8,0.30820754716981136,sunset
303,2016-03-19,276,1740.0,24,610.0000000000001,11,0.3505747126436782,sunset
304,2016-03-22,276,1529.85,24,550.0000000000001,8,0.35951237049383933,sunset
305,2016-03-23,276,2050.0,24,630.0,16,0.3073170731707317,sunset
306,2016-03-24,276,1750.0000000000002,24,510.0,7,0.29142857142857137,sunset
307,2016-03-25,276,1430.0000000000002,24,400.0,7,0.2797202797202797,sunset
308,2016-03-26,276,1650.0500000000002,24,530.0,12,0.3212023878064301,sunset
309,2016-03-29,276,1439.9499999999998,24,540.0,8,0.3750130212854613,sunset
310,2016-03-30,276,1450.05,24,520.0000000000001,7,0.35860832385090174,sunset
311,2016-03-31,276,1560.0000000000002,24,630.0,8,0.4038461538461538,sunset
312,2016-04-01,276,1520.0000000000002,24,600.0000000000001,8,0.39473684210526316,sunset
313,2016-04-02,276,1750.0500000000002,24,570.0,12,0.3257049798577183,sunset
314,2016-04-05,276,1440.1,24,510.0,7,0.35414207346712034,sunset
315,2016-04-06,276,1430.0000000000005,24,600.0,7,0.4195804195804195,sunset
316,2016-04-07,276,1509.9999999999998,24,640.0,7,0.423841059602649,sunset
317,2016-04-08,276,1660.0000000000005,24,800.0,8,0.4819277108433734,sunset
318,2016-04-09,276,1730.0,24,480.0,11,0.27745664739884396,sunset
319,2016-04-12,276,1490.0,24,690.0,7,0.46308724832214765,sunset
320,2016-04-13,276,1670.0500000000002,24,620.0,7,0.3712463698691656,sunset
321,2016-04-14,276,1760.0000000000002,24,600.0,7,0.3409090909090909,sunset
322,2016-04-15,276,1650.0,24,610.0,7,0.3696969696969697,sunset
323,2016-04-16,276,1659.9999999999998,24,640.0,11,0.3855421686746988,sunset
324,2016-04-19,276,1459.9999999999998,24,480.0,8,0.32876712328767127,sunset
325,2016-04-20,276,1530.0499999999997,24,690.0000000000001,8,0.45096565471716626,sunset
326,2016-04-21,276,1319.9500000000003,24,559.9999999999999,8,0.42425849463994836,sunset
327,2016-04-22,276,1640.0000000000005,24,550.0000000000001,8,0.33536585365853655,sunset
328,2016-04-23,276,1629.8,24,560.0,12,0.34360044177199656,sunset
329,2016-04-26,276,1560.0000000000002,24,690.0,7,0.44230769230769224,sunset
330,2016-04-27,276,1610.0000000000002,24,610.0000000000001,7,0.37888198757763975,sunset
331,2016-04-28,276,1490.0,24,670.0000000000001,8,0.4496644295302014,sunset
332,2016-04-29,276,1770.0000000000002,24,670.0000000000001,7,0.3785310734463277,sunset
333,2016-04-30,276,1670.0,24,540.0,10,0.32335329341317365,sunset
334,2016-05-03,276,1300.0,24,530.0,6,0.4076923076923077,sunset
335,2016-05-04,276,1500.0,24,600.0000000000001,7,0.4000000000000001,sunset
336,2016-05-05,276,1610.0000000000005,24,700.0000000000001,8,0.4347826086956521,sunset
337,2016-05-06,276,1379.9,24,529.9499999999999,7,0.38404956880933394,sunset
338,2016-05-07,276,1539.9999999999998,24,760.0000000000001,9,0.4935064935064936,sunset
339,2016-05-10,276,1500.0,24,629.95,7,0.4199666666666667,sunset
