,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
312,2015-07-31,276,2220.0,24,690.0,8,0.3108108108108108,stream
313,2015-08-01,276,2240.0000000000005,24,600.0,10,0.2678571428571428,stream
314,2015-08-04,276,2420.0,24,740.0,8,0.30578512396694213,stream
315,2015-08-05,276,2690.0000000000005,24,730.0000000000001,8,0.27137546468401486,stream
316,2015-08-06,276,2290.0,24,680.0,8,0.29694323144104806,stream
317,2015-08-07,276,2289.9999999999995,24,710.0,8,0.31004366812227085,stream
318,2015-08-08,276,2320.0,24,530.0,10,0.228448275862069,stream
319,2015-08-11,276,2389.9999999999995,24,770.0000000000001,7,0.32217573221757334,stream
320,2015-08-12,276,2170.000000000001,24,670.0,7,0.3087557603686635,stream
321,2015-08-13,276,2549.9999999999995,24,630.0,8,0.2470588235294118,stream
322,2015-08-14,276,2530.0,24,680.0,8,0.26877470355731226,stream
323,2015-08-15,276,2580.0,24,640.0000000000001,11,0.248062015503876,stream
324,2015-08-18,276,2460.0,24,740.0,8,0.3008130081300813,stream
325,2015-08-19,276,2480.0,24,720.0,8,0.29032258064516125,stream
326,2015-08-20,276,2490.0000000000005,24,690.0,8,0.2771084337349397,stream
327,2015-08-21,276,2109.9999999999995,24,740.0,8,0.3507109004739338,stream
328,2015-08-22,276,2350.0000000000005,24,650.0,11,0.276595744680851,stream
329,2015-08-25,276,2620.0,24,670.0,8,0.25572519083969464,stream
330,2015-08-26,276,2449.9999999999995,24,630.0,8,0.2571428571428572,stream
331,2015-08-27,276,2420.0,24,820.0000000000001,8,0.3388429752066116,stream
332,2015-08-28,276,2209.9999999999995,24,750.0,8,0.33936651583710414,stream
333,2015-08-29,276,2290.0000000000005,24,580.0000000000001,10,0.25327510917030566,stream
334,2015-09-01,276,2550.0,24,660.0,8,0.25882352941176473,stream
335,2015-09-02,276,2800.0,24,740.0,8,0.2642857142857143,stream
336,2015-09-03,276,2520.0,24,799.9999999999999,7,0.31746031746031744,stream
337,2015-09-04,276,2460.0000000000005,24,610.0000000000001,8,0.24796747967479674,stream
338,2015-09-05,276,2470.0000000000005,24,840.0,10,0.34008097165991896,stream
339,2015-09-08,276,2610.0,24,660.0,8,0.25287356321839083,stream
340,2015-09-09,276,2590.0,24,580.0,20,0.22393822393822393,stream
341,2015-09-10,276,2419.9999999999995,24,660.0,8,0.27272727272727276,stream
342,2015-09-11,276,2480.0,24,679.9999999999999,8,0.27419354838709675,stream
343,2015-09-12,276,2560.000000000001,24,550.0000000000001,10,0.21484374999999997,stream
344,2015-09-15,276,2850.0,24,750.0,8,0.2631578947368421,stream
345,2015-09-16,276,2640.0,24,750.0,8,0.2840909090909091,stream
346,2015-09-17,276,2610.0000000000005,24,670.0,8,0.2567049808429118,stream
347,2015-09-18,276,2550.0000000000005,24,630.0,7,0.24705882352941172,stream
348,2015-09-19,276,2609.9999999999995,24,660.0,11,0.25287356321839083,stream
349,2015-09-22,276,2529.9999999999995,24,709.9999999999999,7,0.2806324110671937,stream
350,2015-09-23,276,2740.0,24,799.9999999999999,8,0.291970802919708,stream
